gnrl_p_,id,zoning
618 - Downtown Medium Density Residential,247,2
618 - Downtown Medium Density Residential,248,2
618 - Downtown Medium Density Residential,249,2
618 - Downtown Medium Density Residential,250,2
618 - Downtown Medium Density Residential,251,2
618 - Downtown Medium Density Residential/ Business Commercial,252,0
618 - Downtown Medium Density Residential/ Business Commercial,253,0
618 - Downtown Medium Density Residential/ Business Commercial,254,0
618 - Downtown Medium Density Residential/ Community Commercial,255,0
618 - Downtown Medium Density Residential/ Community Commercial,256,0
618 - High Density Residential,257,2
618 - High Density Residential,258,2
618 - High Density Residential,259,2
618 - High Density Residential,260,2
618 - High Density Residential,261,2
618 - High Density Residential,262,2
618 - High Density Residential,263,2
618 - High Density Residential,264,2
618 - High Density Residential,265,2
618 - High Density Residential,266,2
618 - High Density Residential,267,2
618 - High Density Residential,268,2
618 - High Density Residential,269,2
618 - High Density Residential,270,2
618 - High Density Residential,271,2
618 - High Density Residential,272,2
618 - High Density Residential,273,2
618 - High Density Residential,274,2
618 - High Density Residential,275,2
618 - High Density Residential,276,2
618 - High Density Residential,277,2
618 - High Density Residential,278,2
618 - High Density Residential,279,2
618 - High Density Residential,280,2
618 - High Density Residential,281,2
618 - High Density Residential,282,2
618 - High Density Residential,283,2
618 - High Density Residential,284,2
618 - High Density Residential,285,2
618 - High Density Residential,286,2
618 - High Density Residential,287,2
618 - High Density Residential,288,2
618 - High Density Residential/ Community Commercial_NonRes,289,0
618 - High Density Residential/ Community Commercial,290,2
618 - High Density Residential/ Community Commercial/ Office,291,2
618 - High Density Residential/ Community Commercial/ Office_NonRes,292,0
618 - Low Density Residential,293,1
618 - Low Density Residential,294,1
618 - Low Density Residential,295,1
618 - Low Density Residential,296,1
618 - Low Density Residential,297,1
618 - Low Density Residential,298,1
618 - Low Density Residential,299,1
618 - Low Density Residential,300,1
618 - Low Density Residential,301,1
618 - Low Density Residential,302,1
618 - Low Density Residential,303,1
618 - Low Density Residential,304,1
618 - Low Density Residential,305,1
618 - Low Density Residential,306,1
618 - Low Density Residential,307,1
618 - Low Density Residential,308,1
618 - Low Density Residential,309,1
618 - Low Density Residential,310,1
618 - Low Density Residential,311,1
618 - Low Density Residential,312,1
618 - Low Density Residential,313,1
618 - Low Density Residential,314,1
618 - Low Density Residential,315,1
618 - Low Density Residential,316,1
618 - Low Density Residential,317,1
618 - Low Density Residential,318,1
618 - Low Density Residential,319,1
618 - Low Density Residential,320,1
618 - Low Density Residential,321,1
618 - Low Density Residential,322,1
618 - Low Density Residential,323,1
618 - Low Density Residential,324,1
618 - Low Density Residential,325,1
618 - Low Density Residential,326,1
618 - Low Density Residential,327,1
618 - Low Density Residential,328,1
618 - Low Density Residential,329,1
618 - Low Density Residential,330,1
618 - Low Density Residential,331,1
618 - Low Density Residential,332,1
618 - Low Density Residential,333,1
618 - Low Density Residential,334,1
618 - Low Density Residential,335,1
618 - Low Density Residential,336,1
618 - Low Density Residential,337,1
618 - Low Density Residential,338,1
618 - Low Density Residential,339,1
618 - Low Density Residential,340,1
618 - Low Density Residential,341,1
618 - Low Density Residential,342,1
618 - Low Density Residential,343,1
618 - Low Density Residential,344,1
618 - Low Density Residential,345,1
618 - Low Density Residential,346,1
618 - Low Density Residential,347,1
618 - Low Density Residential,348,1
618 - Low Density Residential,349,1
618 - Low Density Residential,350,1
618 - Low Density Residential,351,1
618 - Low Density Residential,352,1
618 - Low Density Residential,353,1
618 - Low Density Residential,354,1
618 - Low Density Residential,355,1
618 - Low Density Residential,356,1
618 - Low Density Residential,357,1
618 - Low Density Residential,358,1
618 - Low Density Residential,359,1
618 - Low Density Residential,360,1
618 - Low Density Residential,361,1
618 - Low Density Residential,362,1
618 - Low Density Residential,363,1
