id,general_pl,Zoning
950,Public Facility,NA
951,Public Facility,NA
952,Public Facility,NA
953,Public Facility,NA
954,Public Facility,NA
955,Public Facility,NA
956,Regional/Community Commercial,NA
957,Regional/Community Commercial,NA
958,Regional/Community Commercial,NA
959,Regional/Community Commercial,NA
960,Regional/Community Commercial,NA
961,Regional/Community Commercial,NA
962,Regional/Community Commercial,NA
963,Regional/Community Commercial,NA
964,Regional/Community Commercial,NA
965,Regional/Community Commercial,NA
966,Regional/Community Commercial,NA
967,Regional/Community Commercial,NA
968,Regional/Community Commercial,NA
969,Regional/Community Commercial,NA
970,Regional/Community Commercial,NA
971,Regional/Community Commercial,NA
972,Regional/Community Commercial,NA
973,Regional/Community Commercial,NA
974,Regional/Community Commercial,NA
975,Regional/Community Commercial,NA
976,Regional/Community Commercial,NA
977,Regional/Community Commercial,NA
978,Regional/Community Commercial,NA
979,Regional/Community Commercial,NA
980,Regional/Community Commercial,NA
981,Regional/Community Commercial,NA
982,Regional/Community Commercial,NA
983,Regional/Community Commercial,NA
984,Regional/Community Commercial,NA
985,Regional/Community Commercial,NA
986,Regional/Community Commercial,NA
987,Regional/Community Commercial,NA
988,Regional/Community Commercial,NA
989,Regional/Community Commercial,NA
990,Regional/Community Commercial,NA
991,Regional/Community Commercial,NA
992,Regional/Community Commercial,NA
993,Regional/Community Commercial,NA
994,Regional/Community Commercial,NA
995,Regional/Community Commercial,NA
996,Regional/Community Commercial,NA
997,Regional/Community Commercial,NA
998,Regional/Community Commercial,NA
999,Regional/Community Commercial,NA
1000,Regional/Community Commercial/ High Density Multi-Family,2
1001,Regional/Community Commercial/ High Density Multi-Family,2
1002,Regional/Community Commercial/ High Density Multi-Family,2
1003,Regional/Community Commercial/ High Density Multi-Family,2
1004,Regional/Community Commercial/ High Density Multi-Family,2
1005,Regional/Community Commercial/ High Density Multi-Family,2
1006,Regional/Community Commercial/ High Density Multi-Family,2
1007,Regional/Community Commercial/ High Density Multi-Family,2
1008,Regional/Community Commercial/ High Density Multi-Family,2
1009,Regional/Community Commercial/ High Density Multi-Family,2
1010,Regional/Community Commercial/ High Density Multi-Family,2
1011,Regional/Community Commercial/ High Density Multi-Family,2
1012,Regional/Community Commercial/ High Density Multi-Family,2
1013,Regional/Community Commercial/ High Density Multi-Family,2
1014,Regional/Community Commercial/ High Density Multi-Family,2
1015,Regional/Community Commercial/ High Density Multi-Family,2
1016,Regional/Community Commercial/ High Density Multi-Family,2
1017,Regional/Community Commercial/ High Density Multi-Family,2
1018,Regional/Community Commercial/ High Density Multi-Family,2
1019,Regional/Community Commercial/ High Density Multi-Family,2
1020,Regional/Community Commercial/ High Density Multi-Family,2
1021,Regional/Community Commercial/ High Density Multi-Family,2
1022,Regional/Community Commercial/ High Density Multi-Family,2
1023,Regional/Community Commercial/ High Density Multi-Family,2
1024,Regional/Community Commercial/ High Density Multi-Family,2
1025,Regional/Community Commercial/ High Density Multi-Family,2
1026,Regional/Community Commercial/ High Density Multi-Family,2
1027,Regional/Community Commercial/ High Density Multi-Family,2
1028,Regional/Community Commercial/ High Density Multi-Family,2
1029,Regional/Community Commercial/ High Density Multi-Family,2
1030,Regional/Community Commercial/ High Density Multi-Family,2
1031,Regional/Community Commercial/ High Density Multi-Family,2
1032,Regional/Community Commercial/ High Density Multi-Family,2
1033,Regional/Community Commercial/ High Density Multi-Family,2
1034,Regional/Community Commercial/ High Density Multi-Family,2
1035,Regional/Community Commercial/ High Density Multi-Family,2
1036,Regional/Community Commercial/ High Density Multi-Family,2
1037,Regional/Community Commercial/ High Density Multi-Family,2
1038,Service Commercial,NA
1039,Service Commercial,NA
1040,Service Commercial,NA
1041,Service Commercial,NA
1042,Service Commercial,NA
1043,Service Commercial,NA
1044,Service Commercial,NA
1045,Service Commercial,NA
1046,Service Commercial,NA
1047,Service Commercial,NA
1048,Service Commercial,NA
1049,Service Commercial,NA
1050,Service Commercial,NA
1051,Service Commercial,NA
1052,Service Commercial,NA
1053,Service Commercial,NA
1054,Service Commercial,NA
1055,Service Commercial,NA
1056,Service Commercial,NA
1057,Service Commercial,NA
1058,Service Commercial,NA
1059,Service Commercial,NA
1060,Service Commercial,NA
1061,Service Commercial,NA
1062,Service Commercial,NA
1063,Service Commercial,NA
1064,Service Commercial,NA
1065,Service Commercial,NA
1066,Service Commercial,NA
1067,Service Commercial,NA
1068,Service Commercial,NA
1069,Service Commercial,NA
1070,Service Commercial,NA
1071,Service Commercial,NA
1072,Service Commercial,NA
1073,Service Commercial,NA
1074,Service Commercial,NA
1075,Service Commercial,NA
1076,Service Commercial,NA
1077,Service Commercial,NA
1078,Service Commercial,NA
1079,Service Commercial,NA
1080,Service Commercial,NA
1081,Service Commercial,NA
1082,Service Commercial,NA
1083,Service Commercial,NA
1084,Single Family,1
1085,Single Family,1
1086,Single Family,1
1087,Single Family,1
1088,Single Family,1
1089,Single Family,1
1090,Single Family,1
1091,Single Family,1
1092,Single Family,1
1093,Single Family,1
1094,Single Family,1
1095,Single Family,1
1096,Single Family,1
1097,Single Family,1
1098,Single Family,1
1099,Single Family,1
1100,Single Family,1
1101,Single Family,1
1102,Single Family,1
1103,Single Family,1
1104,Single Family,1
1105,Single Family,1
1106,Single Family,1
1107,Single Family,1
1108,Single Family,1
1109,Single Family,1
1110,Single Family,1
1111,Single Family,1
1112,Single Family,1
1113,Single Family,1
1114,Single Family,1
1115,Single Family,1
1116,Single Family,1
1117,Single Family,1
1118,Single Family,1
1119,Single Family,1
1120,Single Family,1
1121,Single Family,1
1122,Single Family,1
1123,Single Family,1
1124,Single Family,1
1125,Single Family,1
1126,Single Family,1
1127,Single Family,1
1128,Single Family,1
1129,Single Family,1
1130,Single Family,1
1131,Single Family,1
1132,Single Family,1
1133,Single Family,1
1134,Single Family,1
1135,Single Family,1
1136,Single Family,1
1137,Single Family,1
1138,Single Family,1
1139,Single Family,1
1140,Single Family,1
1141,Single Family,1
1142,Single Family,1
1143,Single Family,1
1144,Single Family,1
1145,Single Family,1
1146,Single Family,1
1147,Single Family,1
1148,Single Family,1
1149,Single Family,1
1150,Single Family,1
1151,Single Family,1
1152,Single Family,1
1153,Single Family,1
1154,Single Family,1
1155,Single Family,1
1156,Single Family,1
1157,Single Family,1
1158,Single Family,1
1159,Single Family,1
1160,Single Family,1
1161,Single Family,1
1162,Single Family,1
1163,Single Family,1
1164,Single Family,1
1165,Single Family,1
1166,Single Family,1
1167,Single Family,1
1168,Single Family,1
1169,Single Family,1
1170,Single Family,1
1171,Single Family,1
1172,Single Family,1
1173,Single Family,1
1174,Single Family,1
1175,Single Family,1
1176,Single Family,1
1177,Single Family,1
1178,Single Family,1
1179,Single Family,1
1180,Single Family,1
1181,Single Family,1
1182,Single Family,1
1183,Single Family,1
1184,Single Family,1
1185,Single Family,1
1186,Single Family,1
1187,Single Family,1
1188,Single Family,1
1189,Single Family,1
1190,Single Family,1
1191,Single Family,1
1192,Single Family,1
1193,Single Family,1
1194,Single Family,1
1195,Single Family,1
1196,Single Family,1
1197,Single Family,1
1198,Single Family,1
1199,Single Family,1
1200,Single Family,1
1201,Single Family,1
1202,Single Family,1
1203,Single Family,1
1204,Single Family,1
1205,Single Family,1
1206,Single Family,1
1207,Single Family,1
1208,Single Family,1
1209,Single Family,1
1210,Single Family,1
1211,Single Family,1
1212,Single Family,1
1213,Single Family,1
1214,Single Family,1
1215,Single Family,1
1216,Single Family,1
1217,Single Family,1
1218,Single Family,1
1219,Single Family,1
1220,Single Family,1
1221,Single Family,1
1222,Single Family,1
1223,Single Family,1
1224,Single Family,1
1225,Single Family,1
1226,Single Family,1
1227,Single Family,1
1228,Single Family,1
1229,Single Family,1
1230,Single Family,1
1231,Single Family,1
1232,Single Family,1
1233,Single Family,1
1234,Single Family,1
1235,Single Family,1
1236,Single Family,1
1237,Single Family,1
1238,Single Family,1
1239,Single Family,1
1240,Single Family,1
1241,Single Family,1
1242,Single Family,1
1243,Single Family,1
1244,Single Family,1
1245,Single Family,1
1246,Single Family,1
1247,Single Family,1
1248,Single Family,1
1249,Single Family,1
1250,Single Family,1
1251,Single Family,1
1252,Single Family,1
1253,Single Family,1
1254,Single Family,1
1255,Single Family,1
1256,Single Family,1
1257,Single Family,1
1258,Single Family,1
1259,Single Family,1
1260,Single Family,1
1261,Single Family,1
1262,Single Family,1
1263,Single Family,1
1264,Single Family,1
1265,Single Family,1
1266,Single Family,1
1267,Single Family,1
1268,Single Family,1
1269,Single Family,1
1270,Single Family,1
1271,Single Family,1
1272,Single Family,1
1273,Single Family,1
1274,Single Family,1
1275,Single Family,1
1276,Single Family,1
1277,Single Family,1
1278,Single Family,1
1279,Single Family,1
1280,Single Family,1
1281,Single Family,1
1282,Single Family,1
1283,Single Family,1
1284,Single Family,1
1285,Single Family,1
1286,Single Family,1
1287,Single Family,1
1288,Single Family,1
1289,Single Family,1
1290,Single Family,1
1291,Single Family,1
1293,Single Family,1
1294,Single Family,1
1295,Single Family,1
1296,Single Family,1
1297,Single Family,1
1298,Single Family,1
1299,Single Family,1
1300,Single Family,1
1301,Single Family,1
1302,Single Family,1
1303,Single Family,1
1304,Single Family,1
1305,Single Family,1
1306,Single Family,1
1307,Single Family,1
1308,Single Family,1
1309,Single Family,1
1310,Single Family,1
1311,Single Family,1
1312,Single Family,1
1313,Single Family,1
1314,Single Family,1
1315,Single Family,1
1316,Single Family,1
1317,Single Family,1
1318,Single Family,1
1319,Single Family,1
1320,Single Family,1
1321,Single Family,1
1322,Single Family,1
1323,Single Family,1
1324,Single Family,1
1325,Single Family,1
1326,Single Family,1
1327,Single Family,1
1328,Single Family,1
1329,Single Family,1
1330,Single Family,1
1331,Single Family,1
1332,Single Family,1
1333,Single Family,1
1334,Single Family,1
1335,Single Family,1
1336,Single Family,1
1337,Single Family,1
1338,Single Family,1
1339,Single Family,1
1340,Single Family,1
1341,Single Family,1
1342,Single Family,1
1343,Single Family,1
1344,Single Family,1
1345,Single Family,1
1346,Single Family,1
1347,Single Family,1
1348,Single Family,1
1349,Single Family,1
1350,Single Family,1
1351,Single Family,1
1352,Single Family,1
1353,Single Family,1
1354,Single Family,1
1355,Single Family,1
1356,Single Family,1
1357,Single Family,1
1358,Single Family,1
1359,Single Family,1
1360,Single Family,1
1361,Single Family,1
1362,Single Family,1
1363,Single Family,1
1364,Single Family,1
1365,Single Family,1
1366,Single Family,1
1367,Single Family,1
1368,Single Family,1
1369,Single Family,1
1370,Single Family,1
1371,Single Family,1
1372,Single Family,1
1373,Single Family,1
1374,Single Family,1
1375,Single Family,1
1376,Single Family,1
1377,Single Family,1
1378,Single Family,1
1379,Single Family,1
1380,Single Family,1
1381,Single Family,1
1382,Single Family,1
1383,Single Family,1
1384,Single Family,1
1385,Single Family,1
1386,Single Family,1
1387,Single Family,1
1388,Single Family,1
1389,Single Family,1
1390,Single Family,1
1391,Single Family,1
1392,Single Family,1
1393,Single Family,1
1394,Single Family,1
1395,Single Family,1
1396,Single Family,1
1397,Single Family,1
1398,Single Family,1
1399,Single Family,1
1400,Single Family,1
1401,Single Family,1
1402,Single Family,1
1403,Single Family,1
1404,Single Family,1
1405,Single Family,1
1406,Single Family,1
1407,Single Family,1
1408,Single Family,1
1409,Single Family,1
1410,Single Family,1
1411,Single Family,1
1412,Single Family,1
1413,Single Family,1
1414,Single Family,1
1415,Single Family,1
1416,Single Family,1
1417,Single Family,1
1418,Single Family,1
1419,Single Family,1
1420,Single Family,1
1421,Single Family,1
1422,Single Family,1
1423,Single Family,1
1424,Single Family,1
1425,Single Family,1
1426,Single Family,1
1427,Single Family,1
1428,Single Family,1
1429,Single Family,1
1430,Single Family,1
1431,Single Family,1
1432,Single Family,1
1433,Single Family,1
1434,Single Family,1
1435,Single Family,1
1436,Single Family,1
1437,Single Family,1
1438,Single Family,1
1439,Single Family,1
1440,Single Family,1
1441,Single Family,1
1442,Single Family,1
1443,Single Family,1
1444,Single Family,1
1445,Single Family,1
1446,Single Family,1
1447,Single Family,1
1448,Single Family,1
1449,Single Family,1
1450,Single Family,1
1451,Single Family,1
1452,Single Family,1
1453,Single Family,1
1454,Single Family,1
1455,Single Family,1
1456,Single Family,1
1457,Single Family,1
1458,Single Family,1
1459,Single Family,1
1460,Single Family,1
1461,Single Family,1
1462,Single Family,1
1463,Single Family,1
1464,Single Family,1
1465,Single Family,1
1466,Single Family,1
1467,Single Family,1
1468,Single Family,1
1469,Single Family,1
1470,Single Family,1
1471,Single Family,1
1472,Single Family,1
1473,Single Family,1
1474,Single Family,1
1475,Single Family,1
1476,Single Family,1
1477,Single Family,1
1478,Single Family,1
1479,Single Family,1
1480,Single Family,1
1481,Single Family,1
1482,Single Family,1
1483,Single Family,1
1484,Single Family,1
1485,Single Family,1
1486,Single Family,1
1487,Single Family,1
1488,Single Family,1
1489,Single Family,1
1490,Single Family,1
1491,Single Family,1
1492,Single Family,1
1493,Single Family,1
1494,Single Family,1
1495,Single Family,1
1496,Single Family,1
1497,Single Family,1
1498,Single Family,1
1499,Single Family,1
1500,Single Family,1
1501,Single Family,1
1502,Single Family,1
1503,Single Family,1
1504,Single Family,1
1505,Single Family,1
1506,Single Family,1
1507,Single Family,1
1508,Single Family,1
1509,Single Family,1
1510,Single Family,1
1511,Single Family,1
1512,Single Family,1
1513,Single Family,1
1514,Single Family,1
1515,Single Family,1
1516,Single Family,1
1517,Single Family,1
1518,Single Family,1
1519,Single Family,1
1520,Single Family,1
1521,Single Family,1
1522,Single Family,1
1523,Single Family,1
1524,Single Family,1
1525,Single Family,1
1526,Single Family,1
1527,Single Family,1
1528,Single Family,1
1529,Single Family,1
1530,Single Family,1
1531,Single Family,1
1532,Single Family,1
1533,Single Family,1
1534,Single Family,1
1535,Single Family,1
1536,Single Family,1
1537,Single Family,1
1538,Single Family,1
1539,Single Family,1
1540,Single Family,1
1541,Single Family,1
1542,Single Family,1
1543,Single Family,1
1544,Single Family,1
1545,Single Family,1
1546,Single Family,1
1547,Single Family,1
1548,Single Family,1
1549,Single Family,1
1550,Single Family,1
1551,Single Family,1
1552,Single Family,1
1553,Single Family,1
1554,Single Family,1
1555,Single Family,1
1556,Single Family,1
1557,Single Family,1
1558,Single Family,1
1559,Single Family,1
1560,Single Family,1
1561,Single Family,1
1562,Single Family,1
1563,Single Family,1
1564,Single Family,1
1565,Single Family,1
1566,Single Family,1
1567,Single Family,1
1568,Single Family,1
1569,Single Family,1
1570,Single Family,1
1571,Single Family,1
1572,Single Family,1
1573,Single Family,1
1574,Single Family,1
1575,Single Family,1
1576,Single Family,1
1577,Single Family,1
1578,Single Family,1
1579,Single Family,1
1580,Single Family,1
1581,Single Family,1
1582,Single Family,1
1583,Single Family,1
1584,Single Family,1
1585,Single Family,1
1586,Single Family,1
1587,Single Family,1
1588,Single Family,1
1589,Single Family,1
1590,Single Family,1
1591,Single Family,1
1592,Single Family,1
1593,Single Family,1
1594,Single Family,1
1595,Single Family,1
1596,Single Family,1
1597,Single Family,1
1598,Single Family,1
1599,Single Family,1
1600,Single Family,1
1601,Single Family,1
1602,Single Family,1
1603,Single Family,1
1604,Single Family,1
1605,Single Family,1
1606,Single Family,1
1607,Single Family,1
1608,Single Family,1
1609,Single Family,1
1610,Single Family,1
1611,Single Family,1
1612,Single Family,1
1613,Single Family,1
1614,Single Family,1
1615,Single Family,1
1616,Single Family,1
1617,Single Family,1
1618,Single Family,1
1619,Single Family,1
1620,Single Family,1
1621,Single Family,1
1622,Single Family,1
1623,Single Family,1
1624,Single Family,1
1625,Single Family,1
1626,Single Family,1
1627,Single Family,1
1628,Single Family,1
1629,Single Family,1
1630,Single Family,1
1631,Single Family,1
1632,Single Family,1
1633,Single Family,1
1634,Single Family,1
1635,Single Family,1
1636,Single Family,1
1637,Single Family,1
1638,Single Family,1
1639,Single Family,1
1640,Single Family,1
1641,Single Family,1
1642,Single Family,1
1643,Single Family,1
1644,Single Family,1
1645,Single Family,1
1646,Single Family,1
1647,Single Family,1
1648,Single Family,1
1649,Single Family,1
1650,Single Family,1
1651,Single Family,1
1652,Single Family,1
1653,Single Family,1
1654,Single Family,1
1655,Single Family,1
1656,Single Family,1
1657,Single Family,1
1658,Single Family,1
1659,Single Family,1
1660,Single Family,1
1661,Single Family,1
1662,Single Family,1
1663,Single Family,1
1664,Single Family,1
1665,Single Family,1
1666,Single Family,1
1667,Single Family,1
1668,Single Family,1
1669,Single Family,1
1670,Single Family,1
1671,Single Family,1
1672,Single Family,1
1673,Single Family,1
1674,Single Family,1
1675,Single Family,1
1676,Single Family,1
1677,Single Family,1
1678,Single Family,1
1679,Single Family,1
1680,Single Family,1
1681,Single Family,1
1682,Single Family,1
1683,Single Family,1
1684,Single Family,1
1685,Single Family,1
1686,Single Family,1
1687,Single Family,1
1688,Single Family,1
1689,Single Family,1
1690,Single Family,1
1691,Single Family,1
1692,Single Family,1
1693,Single Family,1
1694,Single Family,1
1695,Single Family,1
1696,Single Family,1
1697,Single Family,1
1698,Single Family,1
1699,Single Family,1
1700,Single Family,1
1701,Single Family,1
1702,Single Family,1
1703,Single Family,1
1704,Single Family,1
1705,Single Family,1
1706,Single Family,1
1707,Single Family,1
1708,Single Family,1
1709,Single Family,1
1710,Single Family,1
1711,Single Family,1
1712,Single Family,1
1713,Single Family,1
1714,Single Family,1
1715,Single Family,1
1716,Single Family,1
1717,Single Family,1
1718,Single Family,1
1719,Single Family,1
1720,Single Family,1
1721,Single Family,1
1722,Single Family,1
1723,Single Family,1
1724,Single Family,1
1725,Single Family,1
1726,Single Family,1
1727,Single Family,1
1728,Single Family,1
1729,Single Family,1
1730,Single Family,1
1731,Single Family,1
1732,Single Family,1
1733,Single Family,1
1734,Single Family,1
1735,Single Family,1
1736,Single Family,1
1737,Single Family,1
1738,Single Family,1
1739,Single Family,1
1740,Single Family,1
1741,Single Family,1
1742,Single Family,1
1743,Single Family,1
1744,Single Family,1
1745,Single Family,1
1746,Single Family,1
1747,Single Family,1
1748,Single Family,1
1749,Single Family,1
1750,Single Family,1
1751,Single Family,1
1752,Single Family,1
1753,Single Family,1
1754,Single Family,1
1755,Single Family,1
1756,Single Family,1
1757,Single Family,1
1758,Single Family,1
1759,Single Family,1
1760,Single Family,1
1761,Single Family,1
1762,Single Family,1
1763,Single Family,1
1764,Single Family,1
1765,Single Family,1
1766,Single Family,1
1767,Single Family,1
1768,Single Family,1
1769,Single Family,1
1770,Single Family,1
1771,Single Family,1
1772,Single Family,1
1773,Single Family,1
1774,Single Family,1
1775,Single Family,1
1776,Single Family,1
1777,Single Family,1
1778,Single Family,1
1779,Single Family,1
1780,Single Family,1
1781,Single Family,1
1782,Single Family,1
1783,Single Family,1
1784,Single Family,1
1785,Single Family,1
1786,Single Family,1
1787,Single Family,1
1788,Single Family,1
1789,Single Family,1
1790,Single Family,1
1791,Single Family,1
1792,Single Family,1
1793,Single Family,1
1794,Single Family,1
1795,Single Family,1
1796,Single Family,1
1797,Single Family,1
1798,Single Family,1
1799,Single Family,1
1800,Single Family,1
1801,Single Family,1
1802,Single Family,1
1803,Single Family,1
1804,Single Family,1
1805,Single Family,1
1806,Single Family,1
1807,Single Family,1
1808,Single Family,1
1809,Single Family,1
1810,Single Family,1
1811,Single Family,1
1812,Single Family,1
1813,Single Family,1
1814,Single Family,1
1815,Single Family,1
1816,Single Family,1
1817,Single Family,1
1818,Single Family,1
1819,Single Family,1
1820,Single Family,1
1821,Single Family,1
1822,Single Family,1
1823,Single Family,1
1824,Single Family,1
1825,Single Family,1
1826,Single Family,1
1827,Single Family,1
1828,Single Family,1
1829,Single Family,1
1830,Single Family,1
1831,Single Family,1
1832,Single Family,1
1833,Single Family,1
1834,Single Family,1
1835,Single Family,1
1836,Single Family,1
1837,Single Family,1
1838,Single Family,1
1839,Single Family,1
1840,Single Family,1
1841,Single Family,1
1842,Single Family,1
1843,Single Family,1
1844,Single Family,1
1845,Single Family,1
1846,Single Family,1
1847,Single Family,1
1848,Single Family,1
1849,Single Family,1
1850,Single Family,1
1851,Single Family,1
1852,Single Family,1
1853,Single Family,1
1854,Single Family,1
1855,Single Family,1
1856,Single Family,1
1857,Single Family,1
1858,Single Family,1
1859,Single Family,1
1860,Single Family,1
1861,Single Family,1
1862,Single Family,1
1863,Single Family,1
1864,Single Family,1
1865,Single Family,1
1866,Single Family,1
1867,Single Family,1
1868,Single Family,1
1869,Single Family,1
1870,Single Family,1
1871,Single Family,1
1872,Single Family,1
1873,Single Family,1
1874,Single Family,1
1875,Single Family,1
1876,Single Family,1
1877,Single Family,1
1878,Single Family,1
1879,Single Family,1
1880,Single Family,1
1881,Single Family,1
1882,Single Family,1
1883,Single Family,1
1884,Single Family,1
1885,Single Family,1
1886,Single Family,1
1887,Single Family,1
1888,Single Family,1
1889,Single Family,1
1890,Single Family,1
1891,Single Family,1
1892,Single Family,1
1893,Single Family,1
1894,Single Family,1
1895,Single Family,1
1896,Single Family,1
1897,Single Family,1
1898,Single Family,1
1899,Single Family,1
1900,Single Family,1
1901,Single Family,1
1902,Single Family,1
1903,Single Family,1
1904,Single Family,1
1905,Single Family,1
1906,Single Family,1
1907,Single Family,1
1908,Single Family,1
1909,Single Family,1
1910,Single Family,1
1911,Single Family,1
1912,Single Family,1
1913,Single Family,1
1914,Single Family,1
1915,Single Family,1
1916,Single Family,1
1917,Single Family,1
1918,Single Family,1
1919,Single Family,1
1920,Single Family,1
1921,Single Family,1
1922,Single Family,1
1923,Single Family,1
1924,Single Family,1
1925,Single Family,1
1926,Single Family,1
1927,Single Family,1
1928,Single Family,1
1929,Single Family,1
1930,Single Family,1
1931,Single Family,1
1932,Single Family,1
1933,Single Family,1
1934,Single Family,1
1935,Single Family,1
1936,Single Family,1
1937,Single Family,1
1938,Single Family,1
1939,Single Family,1
1940,Single Family,1
1941,Single Family,1
1942,Single Family,1
1943,Single Family,1
1944,Single Family,1
1945,Single Family,1
1946,Single Family,1
1947,Single Family,1
1948,Single Family,1
1949,Single Family,1
1950,Single Family,1
1951,Single Family,1
1952,Single Family,1
1953,Single Family,1
1954,Single Family,1
1955,Single Family,1
1956,Single Family,1
1957,Single Family,1
1958,Single Family,1
1959,Single Family,1
1960,Single Family,1
1961,Single Family,1
1962,Single Family,1
1963,Single Family,1
1964,Single Family,1
1965,Single Family,1
1966,Single Family,1
1967,Single Family,1
1968,Single Family,1
1969,Single Family,1
1970,Single Family,1
1971,Single Family,1
1972,Single Family,1
1973,Single Family,1
1974,Single Family,1
1975,Single Family,1
1976,Single Family,1
1977,Single Family,1
1978,Single Family,1
1979,Single Family,1
1980,Single Family,1
1981,Single Family,1
1982,Single Family,1
1983,Single Family,1
1984,Single Family,1
1985,Single Family,1
1986,Single Family,1
1987,Single Family,1
1988,Single Family,1
1989,Single Family,1
1990,Single Family,1
1991,Single Family,1
1992,Single Family,1
1993,Single Family,1
1994,Single Family,1
1995,Single Family,1
1996,Single Family,1
1997,Single Family,1
1998,Single Family,1
1999,Single Family,1
2000,Single Family,1
2001,Single Family,1
2002,Single Family,1
2003,Single Family,1
2004,Single Family,1
2005,Single Family,1
2006,Single Family,1
2007,Single Family,1
2008,Single Family,1
2009,Single Family,1
2010,Single Family,1
2011,Single Family,1
2012,Single Family,1
2013,Single Family,1
2014,Single Family,1
2015,Single Family,1
2016,Single Family,1
2017,Single Family,1
2018,Single Family,1
2019,Single Family,1
2020,Single Family,1
2021,Single Family,1
2022,Single Family,1
2023,Single Family,1
2024,Single Family,1
2025,Single Family,1
2026,Single Family,1
2027,Single Family,1
2028,Single Family,1
2029,Single Family,1
2030,Single Family,1
2031,Single Family,1
2032,Single Family,1
2033,Single Family,1
2034,Single Family,1
2035,Single Family,1
2036,Single Family,1
2037,Single Family,1
2038,Single Family,1
2039,Single Family,1
2040,Single Family,1
2041,Single Family,1
2042,Single Family,1
2043,Single Family,1
2044,Single Family,1
2045,Single Family,1
2046,Single Family,1
2047,Single Family,1
2048,Single Family,1
2049,Single Family,1
2050,Single Family,1
2051,Single Family,1
2052,Single Family,1
2053,Single Family,1
2054,Single Family,1
2055,Single Family,1
2056,Single Family,1
2057,Single Family,1
2058,Single Family,1
2059,Single Family,1
2060,Single Family,1
2061,Single Family,1
2062,Single Family,1
2063,Single Family,1
2064,Single Family,1
2065,Single Family,1
2066,Single Family,1
2067,Single Family,1
2068,Single Family,1
2069,Single Family,1
2070,Single Family,1
2071,Single Family,1
2072,Single Family,1
2073,Single Family,1
2074,Single Family,1
2075,Single Family,1
2076,Single Family,1
2077,Single Family,1
2078,Single Family,1
2079,Single Family,1
2080,Single Family,1
2081,Single Family,1
2082,Single Family,1
2083,Single Family,1
2084,Single Family,1
2085,Single Family,1
2086,Single Family,1
2087,Single Family,1
2088,Single Family,1
2089,Single Family,1
2090,Single Family,1
2091,Single Family,1
2092,Single Family,1
2093,Single Family,1
2094,Single Family,1
2095,Single Family,1
2096,Single Family,1
2097,Single Family,1
2098,Single Family,1
2099,Single Family,1
2100,Single Family,1
2101,Single Family,1
2102,Single Family,1
2103,Single Family,1
2104,Single Family,1
2105,Single Family,1
2106,Single Family,1
2107,Single Family,1
2108,Single Family,1
2109,Single Family,1
2110,Single Family,1
2111,Single Family,1
2112,Single Family,1
2113,Single Family,1
2114,Single Family,1
2115,Single Family,1
2116,Single Family,1
2117,Single Family,1
2118,Single Family,1
2119,Single Family,1
2120,Single Family,1
2121,Single Family,1
2122,Single Family,1
2123,Single Family,1
2124,Single Family,1
2125,Single Family,1
2126,Single Family,1
2127,Single Family,1
2128,Single Family,1
2129,Single Family,1
2130,Single Family,1
2131,Single Family,1
2132,Single Family,1
2133,Single Family,1
2134,Single Family,1
2135,Single Family,1
2136,Single Family,1
2137,Single Family,1
2138,Single Family,1
2139,Single Family,1
2140,Single Family,1
2141,Single Family,1
2142,Single Family,1
2143,Single Family,1
2144,Single Family,1
2145,Single Family,1
2146,Single Family,1
2147,Single Family,1
2148,Single Family,1
2149,Single Family,1
2150,Single Family,1
2151,Single Family,1
2152,Single Family,1
2153,Single Family,1
2154,Single Family,1
2155,Single Family,1
2156,Single Family,1
2157,Single Family,1
2158,Single Family,1
2159,Single Family,1
2160,Single Family,1
2161,Single Family,1
2162,Single Family,1
2163,Single Family,1
2164,Single Family,1
2165,Single Family,1
2166,Single Family,1
2167,Single Family,1
2168,Single Family,1
2169,Single Family,1
2170,Single Family,1
2171,Single Family,1
2172,Single Family,1
2173,Single Family,1
2174,Single Family,1
2175,Single Family,1
2176,Single Family,1
2177,Single Family,1
2178,Single Family,1
2179,Single Family,1
2180,Single Family,1
2181,Single Family,1
2182,Single Family,1
2183,Single Family,1
2184,Single Family,1
2185,Single Family,1
2186,Single Family,1
2187,Single Family,1
2188,Single Family,1
2189,Single Family,1
2190,Single Family,1
2191,Single Family,1
2192,Single Family,1
2193,Single Family,1
2194,Single Family,1
2195,Single Family,1
2196,Single Family,1
2197,Single Family,1
2198,Single Family,1
2199,Single Family,1
2200,Single Family,1
2201,Single Family,1
2202,Single Family,1
2203,Single Family,1
2204,Single Family,1
2205,Single Family,1
2206,Transit-Oriented Development,NA
2207,Transit-Oriented Development,NA
2208,Transit-Oriented Development,NA
2209,Transit-Oriented Development,NA
2210,Transit-Oriented Development,NA
2211,Transit-Oriented Development,NA
2212,Transit-Oriented Development,NA
2213,Transit-Oriented Development,NA
2214,Transit-Oriented Development,NA
2215,Transit-Oriented Development,NA
2216,Transit-Oriented Development,NA
2217,Transportation Corridor,NA
2218,Transportation Corridor,NA
2219,Transportation Corridor,NA
2220,Transportation Corridor,NA
2221,Transportation Corridor,NA
2222,Utilities,NA
2223,Utilities,NA
2224,Utilities,NA
2225,Utilities,NA
2226,Utilities,NA
2227,Utilities,NA
2228,Utilities,NA
2229,Utilities,NA
2230,Utilities,NA
2231,Utilities,NA
2232,Utilities,NA
