FID_1,BaseZone,LotSizeZon,dZone,srZone,nZone,hZone,bwZone,psZone,smZone,GlobalID,SHAPE_Leng,SHAPE_Area,Tot_zone,Zoning
8,RR,NA,NA,-sr,NA,NA,NA,NA,NA,{0D26E5A3-3057-4983-B37F-FAAFCD3C83FC},0.049289634937675,3.1776334517e-5,RR-sr,1
13,HS,NA,NA,-sr,NA,-h1,NA,NA,NA,{98B6F7AD-BCA1-4414-90E2-E8DB0D9093E4},0.118855204328819,4.38436056684e-4,HS-sr-h1,0
14,RR,NA,NA,-sr,NA,-h1,NA,NA,NA,{48051749-F3A6-4CE7-B33E-DDAEA763E2A3},0.05965511904722,3.4673326009e-5,RR-sr-h1,1
16,A,NA,NA,NA,NA,NA,NA,NA,NA,{F4C779F4-8375-4936-BB0F-0D807C4FD60C},0.041492337959623,3.1602302867e-5,A,0
18,A,NA,NA,NA,NA,NA,NA,NA,NA,{0E49C4CD-CF27-4421-AFF0-315A2D2DA823},0.003279600846417,7.04527903e-7,A,0
19,A,NA,NA,NA,NA,NA,NA,NA,NA,{1E4EC9E6-466D-4F30-A1BE-7F3D564DB738},0.009055501932471,3.924988586e-6,A,0
20,A,NA,NA,NA,NA,NA,NA,NA,NA,{5114337E-A4B9-436D-95B1-4CF51E21B70F},0.033756223348079,4.6828614729e-5,A,0
21,A,NA,NA,NA,NA,NA,NA,NA,NA,{26CB0F04-502D-4D66-830E-2C7E8A41EABB},0.087174973199243,8.1965186922e-5,A,0
23,A,NA,NA,NA,NA,NA,NA,NA,NA,{9E76AAB2-67B7-494C-B0E1-6AC082AAA784},0.060782212473378,3.6820309327e-5,A,0
26,A,NA,NA,NA,NA,NA,NA,NA,NA,{C140AA4D-B60F-49ED-987C-059F8A674650},0.040479104634212,4.0989074068e-5,A,0
27,A,NA,NA,NA,NA,NA,NA,NA,NA,{C9EBC037-2779-4966-B748-EBE5670CC4FC},0.019881791154522,4.995159754e-6,A,0
29,A,NA,NA,NA,NA,NA,NA,NA,NA,{8EB6DD39-E42A-42C1-9E0D-A816D322CE59},0.010384634037281,6.308962856e-6,A,0
30,A,NA,NA,NA,NA,NA,NA,NA,NA,{C40782EB-E669-4BFB-9F48-5B6363F60744},0.005412714755552,4.8358757e-7,A,0
31,A,NA,NA,NA,NA,NA,NA,NA,NA,{AF44A38A-5977-4F5C-94B4-32801BC53276},0.002635030300144,2.24424507e-7,A,0
32,A,NA,NA,NA,NA,NA,NA,NA,NA,{E10365D4-9E85-4335-89C6-E30FD3237D9D},0.007507162433801,9.56341659e-7,A,0
33,A,NA,NA,NA,NA,NA,NA,NA,NA,{03F36E0E-DBC7-47BE-A45F-D0A1DB788E5E},0.003327401875578,5.48367161e-7,A,0
35,A,NA,NA,NA,NA,NA,NA,NA,NA,{D5AB7BE3-CF1C-4EA6-A931-C79453A9A8A6},0.012848896286688,3.26988918e-6,A,0
36,A,NA,NA,NA,NA,NA,NA,NA,NA,{01D77E50-CC64-4821-ABF1-EF416E8E2A44},0.009001042826237,3.43041254e-6,A,0
46,A1,NA,NA,NA,NA,NA,NA,NA,NA,{A1895A71-4468-425E-B346-0589CDBACD90},0.010859976399335,1.913704281e-6,A1,0
50,A1,NA,NA,NA,NA,NA,NA,NA,NA,{F9EE44FA-0192-4C73-8552-E6657A1B748A},0.011338367760496,2.095488519e-6,A1,0
51,A1,NA,NA,NA,NA,NA,NA,NA,NA,{AF2040CC-EF68-4340-B7E4-9C95CE064CEE},0.00625184680119,2.33913079e-6,A1,0
53,AR,NA,NA,NA,NA,NA,NA,NA,NA,{796E6BDA-FFD0-4858-8B24-AC6F3E41EEEE},0.02825619523312,2.4514308733e-5,AR,0
54,CG,NA,NA,NA,NA,NA,NA,NA,NA,{F0CD8277-76D8-4F0B-BBDB-B1533A2A9767},0.011710739386411,7.885422834e-6,CG,0
57,CG,NA,NA,NA,NA,NA,NA,NA,NA,{FB463971-2D6E-4A56-8D5C-101D0086AFFC},0.00231020006427,2.73211926e-7,CG,0
59,CG,NA,NA,NA,NA,NA,NA,NA,NA,{DEF5263D-9006-4676-9D54-980F214F486A},0.017861846921359,5.679129878e-6,CG,0
60,CG,NA,NA,NA,NA,NA,NA,NA,NA,{38C6520F-BC8C-4C14-93E6-D998B2922C48},0.001736013142684,1.31322775e-7,CG,0
63,CG,NA,NA,NA,NA,NA,NA,NA,NA,{39C35658-3204-4247-A495-DE37EC5DD981},0.003029300693949,2.6209994e-7,CG,0
64,CG,NA,NA,NA,NA,NA,NA,NA,NA,{FE4D8F63-2C6D-4009-A5B4-300D4F94E847},0.003425524135167,3.82009145e-7,CG,0
67,CG,NA,NA,NA,NA,NA,NA,NA,NA,{499245CA-882E-457E-AF8F-F51F881FBC88},0.002519096691083,3.14542504e-7,CG,0
68,CG,NA,NA,NA,NA,NA,NA,NA,NA,{B17793C5-3F5B-47B8-909E-D61A1DACED0B},0.001632629593172,1.58753278e-7,CG,0
69,CG,NA,NA,NA,NA,NA,NA,NA,NA,{C0A1457A-5911-454C-90B1-A662C3407044},0.00387279357731,3.10536337e-7,CG,0
70,A,-20Ac,NA,NA,NA,NA,NA,NA,NA,{284B9CE6-6C24-4B25-AC1E-EFE1A172E9E9},0.013160858083097,7.272853951e-6,A-20Ac,0
71,A,-20Ac,NA,NA,NA,NA,NA,NA,NA,{79BA05E1-6462-4AD3-A58D-B6B828C056BB},0.1182244632036,6.25876027143e-4,A-20Ac,0
76,CG,NA,NA,NA,NA,NA,NA,NA,NA,{016DD2D4-9D8A-40D7-AF45-A2C0E18C05DB},0.001018954566909,4.8762274e-8,CG,0
77,CG,NA,NA,NA,NA,NA,NA,NA,NA,{58DAA88B-BDA4-42FE-ADA3-943035D86400},0.002810762663248,5.08650008e-7,CG,0
78,CN,NA,NA,NA,NA,NA,NA,NA,NA,{038A9810-7F77-4F33-B57E-A12DA4649BCD},0.002569380817473,3.77982219e-7,CN,0
79,CN,NA,NA,NA,NA,NA,NA,NA,NA,{74F74C8B-D5F2-4FF9-9970-CCC0630C6B6D},0.002036939303912,2.27285081e-7,CN,0
89,CN,NA,NA,NA,NA,NA,NA,NA,NA,{ACE37579-D498-4E6D-B0A3-91E037F9479B},0.003978028494547,7.73468407e-7,CN,0
90,CN,NA,NA,NA,NA,NA,NA,NA,NA,{079DF9F6-E1D8-416B-9E97-237C9AD833C1},0.005493036691548,1.887633299e-6,CN,0
100,CN,NA,NA,NA,NA,NA,NA,NA,NA,{D90CA308-B0A0-4249-8790-3A33A7614208},0.002582673821526,3.62621751e-7,CN,0
102,CN,NA,NA,NA,NA,NA,NA,NA,NA,{78DF49DA-19E5-4585-8A8B-F0199BAB972D},0.001666228022885,1.5497852e-7,CN,0
103,CN,NA,NA,NA,NA,NA,NA,NA,NA,{AE04B82B-342C-4A85-A4B5-1B724E1BDBFE},0.002801634776686,4.45063848e-7,CN,0
104,CN,NA,NA,NA,NA,NA,NA,NA,NA,{A6800953-31C3-4DFD-911E-9CCFB5296E55},0.00135614817108,9.5463595e-8,CN,0
105,CN,NA,NA,NA,NA,NA,NA,NA,NA,{1C249F84-4F88-4264-9CCB-6A6B15D88B80},0.002605926961608,3.11594383e-7,CN,0
107,HS,NA,NA,NA,NA,NA,NA,NA,NA,{5A0ED3B3-F491-40D3-A13C-2B3503CF6540},0.089033109743705,2.66621014525e-4,HS,0
110,HS,NA,NA,NA,NA,NA,NA,NA,NA,{899D8F8B-009F-416C-8B37-F2EC11A9062A},0.032500237337649,6.2870992771e-5,HS,0
111,HS,NA,NA,NA,NA,NA,NA,NA,NA,{7A137351-17EE-4CD2-BAA6-E4D21A822F5A},0.012465712522906,3.849998785e-6,HS,0
112,HS,NA,NA,NA,NA,NA,NA,NA,NA,{E75F30A8-9E76-4E48-B78C-9284141D140C},0.064593419531923,1.27339100889e-4,HS,0
117,MH,NA,NA,NA,NA,NA,NA,NA,NA,{6081398C-3576-4C59-B5A2-478CCB25A1F4},0.007907780802766,3.897738082e-6,MH,0
118,MH,NA,NA,NA,NA,NA,NA,NA,NA,{05F001B0-4A8B-4AD8-A3C5-E45C86AD5E7A},0.013544072090482,3.63183186e-6,MH,0
123,ML,NA,NA,NA,NA,NA,NA,NA,NA,{652CADB6-8345-4D47-A65C-583482004DB0},0.006958209695083,2.517107371e-6,ML,0
130,A,-40Ac,NA,-sr,NA,NA,NA,NA,NA,{7EF18ADD-0831-4C7D-A8C7-16FE2DC1E535},0.021017409481661,2.2923582612e-5,A-40Ac-sr,0
133,OA,NA,NA,NA,NA,NA,NA,NA,NA,{35C2374A-EFD4-46A7-B500-E4C852362FFB},0.001485553035203,1.2757103e-7,OA,0
141,OA,NA,NA,NA,NA,NA,NA,NA,NA,{3B44785E-7215-4B3A-B81A-0CC1E32DC926},0.006183445498413,1.520155804e-6,OA,0
149,OA,NA,NA,NA,NA,NA,NA,NA,NA,{E7D21AFE-6BEE-4313-B028-B3C40B3ABCC4},0.002180575789288,2.70946102e-7,OA,0
151,OA,NA,NA,NA,NA,NA,NA,NA,NA,{E6B1764D-3145-4045-A112-C75DE8FD946E},0.001730787905339,1.46221066e-7,OA,0
153,R1,NA,NA,NA,NA,NA,NA,NA,NA,{72DC663E-B639-4E5D-8D2A-502560EF970F},0.006611193626903,1.298620698e-6,R1,1
155,R1,NA,NA,NA,NA,NA,NA,NA,NA,{775ECE13-7FA4-46B9-8EC8-267EA1CC5C6B},0.005745364083622,7.83740692e-7,R1,1
156,R1,NA,NA,NA,NA,NA,NA,NA,NA,{E883D24C-5C61-488A-9B15-DD3F59632755},0.023796754143774,3.2667053709e-5,R1,1
157,R1,NA,NA,NA,NA,NA,NA,NA,NA,{10B4A2DD-77B4-4FD7-BE65-92A9C64ACA50},0.019226853531092,2.1363376622e-5,R1,1
158,R1,NA,NA,NA,NA,NA,NA,NA,NA,{3DC6A3EA-54DF-413B-BCA1-5745559CC637},0.005891690354056,1.516583021e-6,R1,1
166,R2,NA,NA,NA,NA,NA,NA,NA,NA,{BFD06F19-19F7-4F78-9E3B-7466573FF354},0.012324375636113,2.381488897e-6,R2,2
175,R2,NA,NA,NA,NA,NA,NA,NA,NA,{7A81EB7A-9DFD-43D9-B69D-0E5CBC4C6624},0.006028880215089,8.99790109e-7,R2,2
177,R2,NA,NA,NA,NA,NA,NA,NA,NA,{79065183-8C13-47EF-8B83-1922FF17A3F4},0.001597276284539,1.56671291e-7,R2,2
179,R2,NA,NA,NA,NA,NA,NA,NA,NA,{99FEA616-A8D7-46C1-8EC6-20EFE1E764C1},0.001097185987446,6.0834029e-8,R2,2
180,R2,NA,NA,NA,NA,NA,NA,NA,NA,{3B416DBB-5D11-433C-95B2-F5A717A2FDCF},0.007249537274301,1.841421578e-6,R2,2
181,R2,NA,NA,NA,NA,NA,NA,NA,NA,{C545A5D3-249A-4199-8768-DD4C9A167954},0.001253655699966,9.0593038e-8,R2,2
182,R2,NA,NA,NA,NA,NA,NA,NA,NA,{652633F9-D8D8-44B8-A68E-0FF3F0EAC2A3},0.001167583651825,8.2095065e-8,R2,2
183,R2,NA,NA,NA,NA,NA,NA,NA,NA,{18C2EA5E-9F17-469F-86C0-5A2BDFB53B4B},0.001263592947604,9.1766561e-8,R2,2
184,R2,NA,NA,NA,NA,NA,NA,NA,NA,{4D2025DF-9025-43B3-8BE4-03F49F90265F},0.001656454033329,1.3612814e-7,R2,2
187,R3,NA,NA,NA,NA,NA,NA,NA,NA,{101FBF9D-A392-462A-B533-57E70D811B94},0.020554272871975,6.934415359e-6,R3,2
189,R3,NA,NA,NA,NA,NA,NA,NA,NA,{99BF07CE-FA0F-4610-BFD2-63364E57E414},0.001318998857874,1.02391659e-7,R3,2
191,R3,NA,NA,NA,NA,NA,NA,NA,NA,{AA71CCFB-0E27-4146-BED4-9DDBBE454F08},0.002283108339383,2.89181065e-7,R3,2
192,R3,NA,NA,NA,NA,NA,NA,NA,NA,{5FF7E2F8-8718-46B7-B6D8-B53E3A535078},0.001563957218117,1.45134886e-7,R3,2
193,R3,NA,NA,NA,NA,NA,NA,NA,NA,{CC042D6B-AA6C-4D6F-A9F3-1E92FDC4065E},0.002237450757161,2.55361737e-7,R3,2
196,RHS,NA,NA,NA,NA,NA,NA,NA,NA,{D0F38F67-5869-42BC-A7AB-B03DF320E231},0.004037039628016,5.80675524e-7,RHS,1
199,RR,NA,NA,NA,NA,NA,NA,NA,NA,{2677066A-E435-44C5-B0F1-F381AB9BB17E},0.028748393139817,3.3066985e-5,RR,1
202,HS,NA,NA,NA,NA,-h1,NA,NA,NA,{8B08CEE4-DBAF-4BAE-8166-92E08FA79AD4},0.007992911844457,3.983158207e-6,HS-h1,0
205,RS,NA,NA,NA,NA,NA,NA,NA,NA,{E4BF35A4-3AF6-4DAD-9E06-A0B27767733F},0.007327375991302,2.972502144e-6,RS,0
208,R1,-10,NA,NA,NA,NA,NA,NA,NA,{1F779BFF-618C-4DAB-AB77-CE2281FC6BF6},0.006992197417169,2.503377935e-6,R1-10,1
209,R1,-10,NA,NA,NA,NA,NA,NA,NA,{DB2F50A6-3911-4A45-94F4-628E341AAEDD},0.013564027069072,1.126153847e-5,R1-10,1
213,R1,-10,NA,NA,NA,NA,NA,NA,NA,{2B0C59DD-B1F7-4920-B8DF-97ED16BC1BAA},0.080268850250418,9.7113125394e-5,R1-10,1
214,A1,-1Ac,NA,NA,NA,NA,NA,NA,NA,{56D7D06D-CD35-415C-B99F-D52C62A36535},0.05867109419804,9.2515998714e-5,A1-1Ac,0
220,R1E,-1Ac,NA,NA,NA,NA,NA,NA,NA,{C230B922-BACB-42D2-8197-8DDA909162C3},0.009768053371551,3.805441199e-6,R1E-1Ac,1
221,R1,-1Ac,NA,NA,NA,NA,NA,NA,NA,{BFB791D2-F410-4AB1-A704-4CE43F5B1182},0.009822298433482,4.72252506e-6,R1-1Ac,1
222,A,-20Ac,NA,NA,NA,NA,NA,NA,NA,{06BCD75F-914B-462F-B3DD-3398B180B4DC},0.021308652953083,1.7547315379999998e-005,A-20Ac,0
223,R1,-1Ac,NA,NA,NA,NA,NA,NA,NA,{23DF2E65-0A9F-4ABA-8F65-5DCC2AAAEAFC},0.010162703286999,4.462385676e-6,R1-1Ac,1
225,RS,NA,NA,NA,NA,NA,NA,NA,NA,{B38DC7CD-0CA6-46C6-92ED-E6B735FDB758},0.043522026574836,4.3619523356e-5,RS,0
226,RR,-2.5Ac,NA,NA,NA,NA,NA,NA,NA,{1FF1AD92-7760-4303-A839-90B9973C314C},0.004209357567489,1.070211563e-6,RR-2.5Ac,1
227,A,-2.5Ac,NA,NA,NA,NA,NA,NA,NA,{D3F7C096-9D9C-4D0E-A041-3D2CB62B9E11},0.004890787243449,1.025979511e-6,A-2.5Ac,0
229,A1,-2.5s,NA,NA,NA,NA,NA,NA,NA,{8B0FB209-5576-4C96-A145-E6283B740EF3},0.029510296964351,2.535747308e-5,A1-2.5s,0
240,R1,-20,NA,NA,NA,NA,NA,NA,NA,{15D8CFC6-4AC8-408E-B835-05F26C41838C},0.006132050970912,2.314089856e-6,R1-20,1
241,A1,-20,NA,NA,NA,NA,NA,NA,NA,{984B50FC-70AC-439E-B0CA-9000C3FAC522},0.012327567490666,7.950550551e-6,A1-20,0
242,RR,NA,NA,-sr,NA,NA,NA,NA,NA,{A5368F12-7643-492F-9973-7DC5D00355F2},0.004120046872098,8.43892558e-7,RR-sr,1
243,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{E96EB60A-E4FA-4535-AD4C-91C93EA6D2F2},0.09246340904561,1.82410302679e-4,A-20Ac-sr,0
245,RS,NA,NA,-sr,NA,NA,NA,NA,NA,{B481FFAD-AF2C-4F5A-B653-51C2DB860CC8},0.028395605300534,8.013872756e-6,RS-sr,0
246,A,-20Ac,NA,NA,NA,NA,NA,NA,NA,{8B0FA5A9-F55D-4D3B-B0DA-6D3EAFB68E35},0.060357894848366,5.8390799615e-5,A-20Ac,0
247,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{4CBBBFFA-566F-45C9-A8AB-EDF4844F71A7},0.020472151407241,1.3706886618e-5,A-20Ac-sr,0
248,AR,NA,NA,-sr,NA,NA,NA,NA,NA,{7A101465-06FA-4099-BC47-37FE8F0DE06D},1.060255946359947,0.004591932763774,AR-sr,0
249,RR,NA,NA,-sr,NA,NA,NA,NA,NA,{1950FD19-45B1-46CE-A7B1-673392A2C4F0},0.161434152162168,9.563641156e-5,RR-sr,1
255,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{E435257B-DBA4-45B0-9956-D69DCABCB6E5},0.003707865395356,8.49677747e-7,HS-sr,0
259,RS,NA,NA,-sr,NA,NA,NA,NA,NA,{56766E80-F7A5-408A-BA27-8CD63C3A694F},0.004391861211398,7.68225782e-7,RS-sr,0
264,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{19164E5E-7E6B-40E3-8127-EC692758902F},0.028345734251941,3.741861913e-5,HS-sr,0
265,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{7F2CC20D-6334-4009-B26A-1EFEA6B672E1},0.054271382631326,1.05005245721e-4,HS-sr,0
266,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{A178383D-9F07-4DC4-84F8-C58FE92E5A3A},0.070785467044261,8.9397953654e-5,HS-sr,0
267,RHS,NA,NA,-sr,NA,NA,NA,NA,NA,{8506E4A6-1957-44F4-ABEA-05D5092A1E07},0.014543414833715,5.899792179e-6,RHS-sr,1
270,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{2B032C8C-3B0D-4D35-8C50-0A1B8AA313FC},0.005396371555879,1.70268746e-6,HS-sr,0
271,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{ACF4B749-0DC3-4CCC-B7AD-1862C0869C9A},0.022047802396104,1.8167101641e-5,HS-sr,0
272,RS,NA,NA,-sr,NA,NA,NA,NA,NA,{11E3796A-2B72-4937-B6D1-3C39DFDF775F},0.003827707832951,6.27367703e-7,RS-sr,0
273,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{32068277-D357-42E8-9E22-84C5BF284D87},0.112079814650567,2.52463308558e-4,HS-sr,0
274,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{38E57D50-DA3E-4739-956F-2D16928D9416},0.109921649152784,3.29232305902e-4,HS-sr,0
285,RS,NA,NA,-sr,NA,NA,NA,NA,NA,{F92BD8F0-3578-42DD-B692-F6CFC3B287C4},0.013625791576812,6.609966918e-6,RS-sr,0
286,AR,NA,NA,-sr,NA,NA,NA,NA,NA,{65F91BEB-DEE3-4515-8BAB-96384D9AA7B1},0.137970061573853,6.9800168672e-5,AR-sr,0
287,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{DDDB81B2-D0CF-4BF8-9379-2D2564D967AA},0.058258566738799,7.6978300674e-5,HS-sr,0
288,RS,NA,NA,-sr,NA,NA,NA,NA,NA,{79731D81-FDF9-4BA5-99B0-81AA01E9CD42},0.009874360334392,5.667103002e-6,RS-sr,0
289,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{EC5D19F4-6692-43EF-A646-F9551C63B3D8},0.022339678923269,9.078029776e-6,HS-sr,0
290,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{CFCD7A6F-F80E-49E8-B765-6A7DEB154102},0.145421865661979,1.71479958359e-4,A-20Ac-sr,0
292,RR,NA,NA,-sr,NA,NA,NA,NA,NA,{F65902DB-0834-42E7-9F2D-8523210281D8},0.088430445489694,4.5373976217e-5,RR-sr,1
298,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{109D7184-6ADD-443B-B2A1-B28282B233A0},0.013004218974773,9.985888271e-6,A-20Ac-sr,0
304,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{AAA45131-C331-40A2-A132-62386443941C},0.02165090442347,1.195834747e-5,A-20Ac-sr,0
316,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{6551E4CF-C82F-444F-B7C2-FBEF96A98AAC},0.30603511571051,6.85838170947e-4,HS-sr,0
317,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{A9551AEE-1082-4FDA-ABD7-77D721220651},0.174295761060454,2.25086576638e-4,HS-sr,0
319,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{0E20D9F6-B904-4634-87FB-97920267065B},0.022153756494381,1.6346127054e-5,HS-sr,0
320,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{50467AFD-FB1B-4DAA-A338-E98066034B7E},0.204558301253984,3.07831438316e-4,HS-sr,0
321,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{7A0091E1-A3C1-45C4-BA36-E60438D571A9},0.053664130639546,1.12983823627e-4,HS-sr,0
323,RR,-2.5Ac,NA,-sr,NA,NA,NA,NA,NA,{3709E27E-343D-48A0-81F7-AB9F9F88EAC9},0.007231735783816,2.48589965e-6,RR-2.5Ac-sr,1
324,RR,-2.5Ac,NA,-sr,NA,NA,NA,NA,NA,{44776DF3-D83E-4A70-890C-3E9B194F6174},0.011360873482259,4.556352264e-6,RR-2.5Ac-sr,1
329,R1,-2.5s,NA,-sr,NA,NA,NA,NA,NA,{2B9052D8-A51A-4A36-B245-CE2315975A71},0.002138569990483,2.78557546e-7,R1-2.5s-sr,1
330,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{038D479B-2961-41E4-B916-7354EE9EA972},0.003209519200285,4.20528647e-7,A-20Ac-sr,0
332,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{0D9CA9E4-7468-40D4-AF2F-32C0777D48A9},0.009780159722042,5.771969545e-6,A-20Ac-sr,0
333,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{1A8D5E76-2F93-41D6-ACBE-3E1120A3E8D9},0.002843386544357,3.91220416e-7,A-20Ac-sr,0
334,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{95604804-3FEA-435D-BD57-3225A0A9F1D7},0.012416756295741,6.79595391e-6,A-20Ac-sr,0
335,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{61AEBD89-9E72-4739-A695-63E2CBD8B7D0},0.015977536458633,8.573298517e-6,A-20Ac-sr,0
336,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{CC231584-0CFB-449E-9BC1-9966B9129B38},0.012252698915446,6.145775052e-6,A-20Ac-sr,0
338,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{CCD458D8-E23F-42B6-9702-57AB398A7329},0.01531296987977,8.404829303e-6,A-20Ac-sr,0
339,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{CC6DA9FF-B53B-4D18-8AFE-525484ACD71F},0.011916864254941,7.076999933e-6,A-20Ac-sr,0
340,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{8E5E0976-B8E4-4C8B-8CEE-65309C114AEF},0.042893520962025,3.2343837371e-5,A-20Ac-sr,0
341,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{E18FA822-2E66-483D-9BBF-DB5FC988D12D},0.032910204486231,4.3926227393e-5,A-20Ac-sr,0
342,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{0EEED0B9-FD6D-42EA-8FCD-CE86B6CBB6C7},0.027226997279196,1.1646537635e-5,A-20Ac-sr,0
343,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{8402FF74-7C67-4E0C-AC1A-D4D6D9906CBB},0.051006129619165,7.678866825e-5,A-20Ac-sr,0
344,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{2B110856-A45E-4E93-B9F2-4BAA0A572350},0.046228127226191,8.9443878720000007e-005,A-20Ac-sr,0
345,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{AF6A4D8B-DFE1-4925-AE36-66D5BF9AADDF},0.043907461071238,1.12434729161e-4,A-20Ac-sr,0
347,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{A6BB7146-A9D7-46BE-B775-DB883C79E76C},0.029418167453071,3.5775549073e-5,A-20Ac-sr,0
348,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{AC089A44-759B-4C06-9F45-2439FA33E909},0.090016959242224,1.17250950222e-4,A-20Ac-sr,0
351,R1E,-1Ac,NA,NA,-n1,NA,NA,NA,NA,{2E5DC063-005A-42F9-8EDE-D69DEE14B0AD},0.007469013516676,2.73201807e-6,R1E-1Ac-n1,1
352,R1E,-1Ac,NA,NA,-n1,NA,NA,NA,NA,{48C1C99C-6108-4DC4-B2C5-DC687EFD7401},0.018881579176328,1.3502357754e-5,R1E-1Ac-n1,1
353,R1E,-1Ac,NA,NA,-n1,NA,NA,NA,NA,{145F3F5C-1706-481F-A5EB-54A71489DD64},0.029074251366133,1.5516049959e-5,R1E-1Ac-n1,1
354,RR,-1s,-d,NA,NA,NA,NA,NA,NA,{396CED89-51DC-424B-9EE5-660ADDA980A3},0.005405887687157,1.155746088e-6,RR-1s-d,1
356,R1,-8,NA,NA,NA,NA,NA,NA,NA,{9C2B2508-1FF1-4DB8-B886-1F5239646693},0.003898024741126,9.6041300400000011e-007,R1-8,1
359,R1,-8,NA,NA,NA,NA,NA,NA,NA,{9C776049-0D9E-4A9D-B310-BFC2D8420C09},0.00272770695155,1.94523487e-7,R1-8,1
361,R1,-8,NA,NA,NA,NA,NA,NA,NA,{FFA6DC09-63DE-435C-A3C8-1CD99A7FAEF7},0.01627218709033,9.795412356e-6,R1-8,1
362,R1,-8,NA,NA,NA,NA,NA,NA,NA,{6CC5F51A-822D-4AA9-902C-23217132384C},0.010601632216505,5.83072286e-6,R1-8,1
363,A1,-20,NA,NA,NA,NA,NA,NA,NA,{F4F25E10-6D91-4411-B2C8-B9610A1E7600},0.006286784894524,1.695280054e-6,A1-20,0
364,HS,NA,-d,NA,NA,NA,NA,NA,NA,{6EC719BE-63AC-44AD-BB21-4A917DEF437C},0.033609093360871,5.2818752219e-5,HS-d,0
368,R1,NA,-d,NA,NA,NA,NA,NA,NA,{5AF89EFF-6DD0-4BBE-A8D2-68F1DAC2B06A},0.004626765272542,1.234928767e-6,R1-d,1
369,HS,NA,-d2,NA,NA,NA,NA,NA,NA,{B6400AEE-5464-45F1-8502-4B1E2A8D0C69},0.049125587324948,4.2088563547e-5,HS-d2,0
370,HS,NA,-d2,NA,NA,NA,NA,NA,NA,{74F0EC30-8659-4D1F-9560-E2E9150CA319},0.076882990662962,1.43504794661e-4,HS-d2,0
372,HS,NA,-d2,NA,NA,NA,NA,NA,NA,{BB9C4708-D9F2-48DB-9F75-8C78BB26A32A},0.076943111992451,2.19922715259e-4,HS-d2,0
380,A1,-2.5s,-d2,NA,NA,NA,NA,NA,NA,{9074A07E-DDA2-43E4-AC35-773739C388EA},0.002891311796023,3.4189675e-7,A1-2.5s-d2,0
381,HS,NA,-d2,NA,NA,NA,NA,NA,NA,{E619CB25-392B-4A3C-AE90-3A70C9DA07BD},0.053462326532341,8.8456301902e-5,HS-d2,0
382,R1,-20,NA,NA,-n5,NA,NA,NA,NA,{926CD6C2-8C4C-4142-B5F8-0C9623FB2B0A},0.00772442850898,2.800986906e-6,R1-20-n5,1
383,R1,-20,NA,NA,-n1,NA,NA,NA,NA,{867BD24D-0705-4B4B-AF6A-2371F2522F27},0.018774521273248,1.0875451231e-5,R1-20-n1,1
384,R1E,-20,NA,NA,-n1,NA,NA,NA,NA,{C3AC1E2E-FF0F-41B0-A0F7-4362F6B17423},0.008574436726661,2.6007037539999998e-006,R1E-20-n1,1
385,R1,-20,NA,NA,-n1,NA,NA,NA,NA,{75778306-2590-4D66-B4F4-CA2E83A1530F},0.01614619120308,1.3731583919e-5,R1-20-n1,1
386,R1,-20,NA,NA,-n5,NA,NA,NA,NA,{1C7D3F4B-D5DB-4463-A0B3-EC43956024F3},0.02485140642506,2.4225178613e-5,R1-20-n5,1
