Name,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,snippet,Zoning
R-1-10,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-85-25,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-10,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-X-5.4,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-77-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2001-33(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2005-187(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-20(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-20(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-20(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2001-34(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-77-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-10,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-95-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-76-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2000-240,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-10,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-X-8.8,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-10,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-78-3,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2000-306,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-92-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-8,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-88-14,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-8(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2012-197,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2003-266(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-85-15,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8(H-I)(MP),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-X-5(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2004-196,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2004-196(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-85-23(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-96-13,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-65-9,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-65-9,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-84-9,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2003-154,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-65-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-2,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2005-80,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-X-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-2(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-77-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-2,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-81-8,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-89-20,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-70-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-66-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-71-3(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2007-263,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(GG),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-3-70,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-81-15J,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-81-15JJ,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-81-3,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-71-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-X-38.25,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-X-38.25,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-X-40.80,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
RR COR,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
P-69-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-15,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-81-7,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-80-7(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-83-10,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-X-27,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-84-3,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-85-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-40,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-11,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-3-11,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-65-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-40,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-95-11,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2000-224,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2000-267,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-91-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2007-195,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-23,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2003-266(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-29(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-X-17.9(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-96-1(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-14(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-X-34.15,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2005-27,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-84-7,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2006-167,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29(P-2009-72),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-85-22,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-35,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-79-8,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-83-14,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-29(P-2009-72),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-14,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-29,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2006-67,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2004-32,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2010-272,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-99-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-24,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-24(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-24,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-24,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-24(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2002-91,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2000-9,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-2,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2013-161,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-65-10,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-81-9,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-83-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-24,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-24,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-93-3,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-50,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-35,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-85-3,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-23,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-63-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-23,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-68-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-82-1B,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-82-1E,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-82-3,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-82-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-94-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-24,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-19,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2014-99,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2006-32,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2007-126,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2014-237,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-69-7,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2012-243,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-69-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-90-10,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-79-16,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-81-14(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
C-G(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-92-5,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-11(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-2,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2000-278,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2001-151,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-70-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-70-4(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-87-23(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-X-30.92,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-2,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-69-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-89-9,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-11,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-2,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-96-14,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-96-5,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-10,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-40,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-2,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2000-244,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-98-9,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-63-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-2,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2003-200,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-63-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-2,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-2,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-94-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-X-55.53,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-2,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-76-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-80-19,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-85-26,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-71-3,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-68-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-87-8,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2012-197,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-88-3(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-8(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-2(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2014-230(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-78-3,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-81-10,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-92-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-79-9,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-80-11,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-85-11,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-87-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-88-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-88-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-97-5,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-98-7,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2013-189(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-70,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-2(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-2(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-81-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-89-11,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-96-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-2(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-2(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-2(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-15,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-70,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-70,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-88-18,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-15,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-X-12.51,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-X-13.78,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-X-13.96,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-69-5,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-16,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-X-16.77,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-98-11,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-35,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-16,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-16,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-35,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-30,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-30,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-X-18.64,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
