GlobalID,FeatureID,ZoningDist,ZoningCate,ZoningDesc,ZoningSubA,IsPreZoned,HasTransfe,PlanningNo,CreateDate,RevDate,RevBy,RevComment,Shape_STAr,Shape_STLe,Zoning
{B855CE36-E3BE-4EB1-ABDA-0A4047AC822C},277,I-2,I-2,Industrial,NA,No,No,NA,NA,NA,NA,NA,100314.4375,1268.9996108,NA
{59A4D953-2B8B-43B8-8E7F-EDFCEC583493},278,MFR,MFR,Residential,NA,No,No,NA,NA,2017-05-25,NA,NA,116398.544922,1370.03895423,2
{B8AF374D-D276-4DFE-BF57-C75F410CCB89},279,OS-A,OS-A,Open Space,NA,No,No,NA,NA,NA,NA,NA,436852.583984,4040.09990759,NA
{89DC4A69-63FA-4EB6-B331-3C882E8F7441},280,OS-A,OS-A,Open Space,NA,No,No,NA,NA,2014-09-18,NA,NA,5246038.9873,9771.3115223,NA
{87C267B3-761C-46C3-A599-0C37495D29AB},281,OS-A,OS-A,Open Space,NA,No,No,NA,NA,NA,NA,NA,5325519.65332,10809.948243,NA
{3597D62A-E0E3-4892-9C85-6662842A5692},282,OS-A,OS-A,Open Space,NA,No,No,NA,NA,2014-09-18,NA,NA,13015160.9961,16179.4788177,NA
{5E80C6A2-2171-47A9-8937-32929FDB23FF},283,NMU,NMU,Mixed Use,NA,No,Yes,NA,NA,NA,NA,NA,299652.394531,2377.39112931,NA
{7115EFC3-914A-4B6F-B804-1264B23924DE},284,NMU,NMU,Mixed Use,NA,No,Yes,NA,NA,NA,NA,NA,335860.27832,2593.31752623,NA
{CAE295B8-CE19-4450-9368-1A2E82227C25},285,PDR 14-005,PD,Planned Development,NA,No,Yes,"Approved by Council Ordinance 2028 on September 14, 2015",NA,2015-10-08,NA,NA,266441.061523,2092.12774689,1
{3C67FBFF-AFE3-4719-A88C-E1FEEF09A0B8},286,PDC-08-002,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,235436.631836,2580.39921688,NA
{B4E07A82-840E-4F94-AB98-89037B26D81B},287,PDC-00-189,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,444679.296875,2818.18495331,NA
{3B183A61-CC84-4950-9F6A-437A783D08B0},288,PD-07-001,PD,Planned Development,NA,No,Yes,NA,NA,2014-09-18,NA,NA,44791.859375,917.625990554,NA
{2A073AFB-1B9A-4A95-8B84-351FCC039566},289,PDC-03-005,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,512319.759766,2908.6749348500002,NA
{9154D5A6-429A-4CEC-A743-18A02FD9B374},290,PDC-05-005,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,36819.9472656,768.344647789,NA
{DE4ED9DD-BF42-48B8-8CE9-29A29DD6B963},291,PDC-00-176,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,643613.147461,3831.48369817,NA
{890A839D-3BA5-4603-ADA6-7389023BFA34},292,PDC-07-006,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1023100.54688,5655.17360312,NA
{382D72C9-D97A-42D5-A019-C30AB7C2C223},293,PDC-05-003,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,89218.6708984,1181.5492831,NA
{0C140192-9B61-4CE4-9D44-6FF992F7FE56},294,PDC-03-001,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,48645.2099609,886.323299429,NA
{13FEC554-D9C9-43DE-AD22-5CD65549F297},295,PDC-00-173,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,960155.396484,4317.40123794,NA
{68C303BD-0E8A-442B-A645-C9993E492969},296,PDC-00-193,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,700775.65918,3477.78041689,NA
{6E2F8CCB-7A25-4224-BD6A-C66BFCD9832E},297,PDC-03-008,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1273992.74707,5216.70680892,NA
{59D7CE15-072E-466D-96B3-5D89A8E69CDE},298,PDC-00-199,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1825368.10156,7361.32269911,NA
{4E8D08EE-D02B-4A30-9EF8-175DF58288A4},299,PDC-00-172,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1000821.26758,3944.60489038,NA
{BCAF77AB-E7CB-446B-AD75-761066D252AA},300,PDC-06-005,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,421553.74707,3862.57694779,NA
{F92107DA-75EB-49E1-B7AF-B7E6C62783F4},301,PDC-02-007,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,676086.556641,3698.61647447,NA
{F526AE30-B02D-4EEC-A131-360719840678},302,PDC-01-018,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,625971.203125,3299.69220268,NA
{19CEECB1-7BBA-4367-9786-B00A24FFD666},303,PDC-00-195,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,854307.325195,4657.20571186,NA
{3BA16B96-91EC-4B0E-98DF-58B523CF5BA7},304,PDC-07-005,PDC,Planned Development,NA,No,No,NA,NA,NA,NA,NA,205386.038086,1903.59040874,NA
{E4E504C9-A8B9-4AAB-A29E-CB88D91680AF},305,RL,RL,Residential,NA,No,No,NA,NA,NA,NA,NA,1302447.93945,6750.12917467,1
{BA03A6A1-E81E-420C-9D80-860BA736D22D},306,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,1628960.15625,7423.98953585,NA
{F446DC1B-C684-447F-A9F3-1A147938A2F1},307,RL,RL,Residential,NA,No,No,NA,NA,NA,NA,NA,144400.118164,1520.00062243,1
{1884F118-3365-4120-8C60-12A7932613AD},308,PDI-01-002,PDI,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1085556.82813,7508.98179656,NA
{B4F596B6-82AC-4F11-91E9-2DAED0A8C614},309,PUD 2-82,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,832979.794922,3720.24879451,NA
{2C1CB090-78DF-4B80-A242-32685B53BD6A},310,AIR-SE,AIR,Airport,NA,No,No,NA,NA,2014-09-18,NA,NA,5918603.44434,13855.6970646,NA
{A6CB1A2E-0749-4D84-9AB5-BA56693C5D7E},311,AIR-SE,AIR,Airport,NA,No,No,NA,NA,2012-08-15,NA,NA,2944276.59668,13150.9441493,NA
{45BF1A17-0582-494A-88C8-3C9C4C24A0AF},312,AIR-OP,AIR-OP,Airport,NA,No,No,NA,NA,2014-09-18,NA,NA,7707703.17969,19318.165515,NA
{B0824BF4-3588-4F18-8A9E-00E545E2A796},313,RS,RS,Residential,NA,No,No,NA,NA,NA,NA,NA,7262433.13867,14336.0595062,1
{AA4E2DEB-5B39-49F5-8DA3-E97195CA1666},314,RL,RL,Residential,NA,No,No,School site,NA,NA,NA,NA,1363686.57227,8138.8295497,1
{DE5C09E4-B86E-4F41-A2B1-225ADEFC509C},315,RL,RL,Residential,NA,No,No,NA,NA,2018-09-05,GISADMIN,NA,15368346.6748,27547.5535332,1
{9E7EF5C1-9E05-4FAA-8637-B870F7EC6FEC},316,T3N,T3N,Mixed Use,NA,No,No,Bdry adjustment,NA,2014-09-25,NA,NA,9098560.47656,27908.7327528,1
{F058F18C-FF67-4B3E-903E-5B6F43884176},317,MFR,MFR,Residential,NA,No,No,NA,NA,2017-05-25,NA,NA,127501.335938,1451.19472156,2
{3A007702-19AC-4C94-A128-39F1FD66EC64},318,MFR,MFR,Residential,NA,No,No,NA,NA,NA,NA,NA,498853.706055,3695.6230728,2
{E3E37E27-99EA-4B2A-8F36-431FBF4896EB},319,MFR,MFR,Residential,NA,No,No,NA,NA,NA,NA,NA,283157.37793,2860.40950193,2
{7C9DE399-EE06-473D-9E82-DD28220B7FD3},320,T4N,T4N,Mixed Use,NA,No,No,NA,NA,NA,NA,NA,2046258.64063,8530.77635008,2
{0C9B025D-0986-4EE4-8C68-F7CD19539BAC},321,T4N,T4N,Mixed Use,NA,No,No,NA,NA,NA,NA,NA,1554748.83691,5419.99993578,2
{C6D78334-01BD-4689-91BB-9381DC790D02},322,T3N,T3N,Mixed Use,NA,No,No,NA,NA,2012-01-19,NA,NA,4263018.00586,10085.3946124,1
{207BFBAB-BE33-4B93-961F-C18A1076ACAC},323,PDR-06-006,PDR,Planned Development,NA,No,No,Approved by City Council Ordinance 2009 on 09-22-2014,NA,NA,NA,NA,271145.878906,2170.3466003,1
{821A51E3-C19A-4FD7-B294-B2BDD9658BFC},324,CS,CS,Commercial,NA,No,No,NA,NA,2010-08-20,NA,NA,11460.296875,469.179439335,NA
{B61D4D2B-163A-4898-BA9D-C458E769F644},325,PD/R-R-5,PD/R-R-5,Planned Development,NA,No,Yes,NA,NA,2014-03-05,NA,NA,1910173.18262,6149.70159438,1
{6A7B4961-A9F2-4399-A25A-77C92A5BFD72},326,RS,RS,Residential,NA,Yes,No,NA,NA,2011-02-17,NA,NA,1063984.52051,4217.96873485,1
{C6A759A8-B4E7-49DA-A780-B01FFA1FD023},327,PD,PD,Planned Development,NA,YES,No,NA,NA,2011-02-17,NA,NA,919098.737305,3839.22018029,NA
{FC46355E-2061-4C15-B76B-E17926187C05},328,OS-A,OS-A,Open Space,NA,YES,No,Pre-Zoned,NA,2011-02-17,NA,NA,1344492.9707,4600.20970633,3
{642D75AA-33BD-4C9E-A511-406B4FFA76F6},329,RR-5,RR,Residential,NA,YES,No,Pre-Zoned,NA,2014-04-03,NA,NA,120892.670898,1445.44080691,1
{94357093-D39B-4877-B9A3-AB5D96A038B6},330,I-3,I-3,Industrial,NA,YES,No,NA,NA,2011-02-17,NA,NA,670423.666992,4172.69930028,3
{B1F0AF48-345C-47F3-9FE5-24EAD126CDF8},331,PD-SLVSP,PD-SLVSP,Planned Development,Subarea #2,Yes,No,NA,NA,2011-01-21,NA,NA,7775400.91309,26860.6552666,3
{3DFAFB04-AD45-42B8-8BC1-D4A35C293AF3},332,PUD 166,PD-SLVSP,Planned Development,Subarea #1,YES,No,NA,NA,2011-03-02,NA,NA,1884511.53613,7008.73174564,3
{6F79838F-99DB-4563-8506-9E8DC90D7611},333,PD-SLVSP,PD-SLVSP,Planned Development,Subarea #6,Yes,No,NA,NA,2011-03-02,NA,NA,7939661.69727,13431.0214917,3
{B4F28562-F703-4D9D-8075-73EAD436C210},334,PD-SLVSP,PD-SLVSP,Planned Development,Subarea #7,Yes,No,NA,NA,2011-03-02,NA,NA,20068168.4795,28427.0723861,3
{8AB24DB7-45AD-4A79-9BED-7D8722C3C81E},335,RS,RS,Residential,NA,No,No,NA,NA,2011-07-26,NA,NA,95615.4970703,1343.85642244,1
{CED32336-53A3-4767-9FEA-C0EB91330EA4},336,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,243016.49707,2010.76327089,NA
{F60C4390-AC67-4B7C-8F06-548BD1BE25E1},354,SLV-AG,SLV-AG,Open Space,NA,YES,No,NA,NA,2012-01-19,NA,NA,225569.912109,2022.40502212,NA
{8A6B6D95-2BF8-4326-A234-425F507E8612},359,PDR-10-004,PDR,Planned Development,NA,No,Yes,NA,NA,2014-04-03,NA,NA,258483.405273,2377.88875656,1
{5CEDDE88-D198-4216-B5AF-EE41785C4E05},362,CHS,CHS,Commercial,NA,No,No,"Council Ordinance 2013, 2nd Reading 12/8/2014",NA,2015-03-18,NA,NA,111943.849609,1353.95658571,NA
{E49A5063-E687-40C7-87E1-BA903AFCA5B6},364,PUD 135-80,PD,Planned Development,NA,No,No,NA,NA,2012-07-13,NA,NA,201243.393555,1874.12820735,2
{6046FFA6-1B8D-44B3-9B90-D15C80E42141},365,PUD 69-81,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,482072.970703,2997.68950242,2
{318ACEA7-7F52-44A7-908C-49AE4073C7AC},366,PUD 2-80,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,152594.795898,1926.08130931,1
{7B66F710-CA35-42A1-ABCB-8ADA15A29E64},367,PUD 11-80,PD,Planned Development,NA,No,No,Per S. Riley,NA,2014-09-18,NA,NA,551233.426758,4455.54786655,2
{150E8F7E-5545-4B53-B417-025955F1BE0F},368,PUD 35-89,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,251827.336914,2069.8963239,1
{3D85C7E9-760C-425B-BEB4-077C07878DC2},369,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,455694.900391,2721.99041032,NA
{EF47596E-7712-42F2-9794-20ABC0CAB635},370,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,3140185.06641,19457.9403953,NA
{B8EAE2E8-301C-440F-9127-B324E825A1A8},372,PUD 99-86,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,405865.165039,2585.81214622,1
{C637BB6F-7D12-43EC-82CC-AF2518BC7D08},373,PUD 02-205,PD-SLVSP,Planned Development,Subarea #5,No,No,NA,NA,2011-01-06,NA,NA,482540.222656,3107.3486076,1
{8724830F-7341-489B-8BB5-AFD4F4B60DEE},374,PUD 158,PD-SLVSP,Planned Development,Subarea #5,No,No,NA,NA,2011-01-06,NA,NA,1107881.7793,4382.00838669,1
{9F716E9E-C2B4-4629-ABFF-5F6337DC55E3},375,PUDA 02-004,PD-SLVSP,Planned Development,Subarea #5,No,No,NA,NA,2011-01-06,NA,NA,1395614.12012,5291.80133591,1
{816DDF0E-83EF-42FB-89A9-38B52AFE30E7},376,PD-SLVSP,PD-SLVSP,Planned Development,Subarea #5,No,No,NA,NA,2011-01-06,NA,NA,420368.483398,4165.35105776,NA
{B2ED9FB1-EFAD-4B4D-B46E-E004D054DBEC},378,PUDA 02-001,PD-SLVSP,Planned Development,Subarea #4,No,No,NA,NA,2011-01-06,NA,NA,4470457.42188,8681.31800657,1
{13D570AC-73BD-4400-8387-2BBF5F94B075},379,PUD 154,PD-SLVSP,Planned Development,Subarea #4,No,No,NA,NA,2011-01-06,NA,NA,4354143.9043,8458.98011226,1
{2CE08F0E-D2B4-4297-82C2-005D90B97987},380,PUD 57-88,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,21883.6640625,627.930153932,1
{3749819A-4DD2-4AF1-AB9F-37A4DEB4CD8F},381,PUD 111-81,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,202184.338867,1969.97911849,2
{746C5B25-31AB-4699-8151-8C08C9012AF0},382,PUD 40-85,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,373562.725586,2975.22729947,2
{5F2A14A6-8E2D-4CEF-92AC-6C44A39932CE},384,PUD 153-86,T4N,Mixed Use,NA,No,No,NA,NA,2012-08-14,NA,NA,507471.348633,3439.90321287,2
{7447A3D8-165F-49E2-A2C0-567D195FA0FD},385,PUD 143,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,359602.185547,2417.93171135,1
{A5839486-176A-4978-A680-0CC0950B4FC3},386,RG-12,RG,Residential,NA,No,No,NA,NA,NA,NA,NA,27177.2744141,674.69423679,2
{8D46B0D2-AE55-4BB9-A5EA-E01215E779E7},388,PUD 116-78,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,304430.688477,2597.40514016,2
{6F7940A4-04B6-4E36-B412-53E9FE0A956A},389,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,115306.936523,1417.28029889,1
{BCA9AB7D-6A18-48F5-8EDC-FE2FBF998DC6},391,PUD 216-83,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,532922.508789,3379.89050049,2
{E820C39E-5C11-4592-B73B-21205E1028BF},392,PUD 6-81,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,228670.351563,2045.88055215,2
{9874B143-BF0A-4BF5-9090-842AC9754789},393,PUD 153-87,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,125232.068359,1417.79704004,1
{06D8461A-B052-4B57-83F0-F7FDB4567B17},394,PUDA 04-003,PD-SLVSP,Planned Development,Subarea #1,No,No,NA,NA,2012-01-19,NA,NA,1169489.12402,9804.90934517,1
{50183455-D419-4426-A8A4-9940638EE65E},395,PD-SLVSP,PD-SLVSP,Planned Development,Subarea #1,No,No,NA,NA,2012-01-19,NA,NA,225813.160156,2344.30826493,NA
{9B3BA9E3-FF83-47AD-AEAA-CDC34DA6FE44},397,PUDA 06-001,PD-SLVSP,Planned Development,Subarea #1,No,No,NA,NA,2012-01-19,NA,NA,1302605.64551,5647.88994182,1
{B6CAF547-577D-4472-860D-BE7FDA90AECE},398,PUDA 01-204,PD-SLVSP,Planned Development,Subarea #2,No,No,NA,NA,2011-01-06,NA,NA,1080200.73242,4171.2052705,1
{01E29E36-D3A4-40CF-ACDB-AD18BA1DD256},401,PUDA 04-002,PD-SLVSP,Planned Development,Subarea #2,No,No,NA,NA,2011-01-06,NA,NA,788075.321289,3964.65741788,1
{1174DECC-0452-4D68-B82A-ED70B41C6B43},402,PD-SLVSP,PD-SLVSP,Planned Development,Subarea #2,No,No,NA,NA,2011-01-06,NA,NA,440680.985352,3451.78624894,NA
{6D20A666-3E96-464E-B10A-C9AB093E7E76},403,PUDA 07-001,PD-SLVSP,Planned Development,Subarea #2,No,No,NA,NA,2011-01-06,NA,NA,914698.4375,5547.83598767,1
{19550F4E-2BB3-4083-8517-5C0F7240A6E5},404,PUDA 02-003,PD-SLVSP,Planned Development,Subarea #2,No,No,NA,NA,2011-01-06,NA,NA,1147571.02246,5765.57755813,1
{03221A0E-CF36-4328-9E73-E9D595E179F1},405,PUDA 04-001,PD-SLVSP,Planned Development,Subarea #2,No,No,NA,NA,2011-01-06,NA,NA,1056878.85352,4490.9156211,1
{2E556867-E8F8-4F9A-B459-603D9A6DA0F1},406,PUDA 01-013,PD-SLVSP,Planned Development,Subarea #2,No,No,NA,NA,2011-01-06,NA,NA,1589287.52051,5536.4325626,1
{ADC65A45-84F2-4107-B13E-F34085B58ADF},407,PUD 159-A,PD-SLVSP,Planned Development,Subarea #2,No,No,NA,NA,2011-01-06,NA,NA,1488000.61426,5568.36485468,1
{FD815AA1-234A-4097-B934-8859FD8386CE},409,PUD 3,RS,Residential,NA,No,No,NA,NA,NA,NA,NA,194057.204102,3919.00726901,NA
{F9385BE6-E605-4731-BED3-3B241D5E34BE},411,PUD 110-87,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,564722.092773,3818.75001601,1
{DED0836D-7909-4FAB-9C12-E295B633E185},413,PUDA 95-89,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,4699835.8916,13979.840702900001,1
{E2313D24-69C8-45D1-9997-86205C5BD054},414,PUD 240-84,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,301660.30957,2444.0661745,1
{25132831-ADDB-4345-A264-648CF49DDF44},415,PUD 71-88,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,2084444.34277,8940.85476416,1
{9A40EABE-1096-4B01-8F96-1BECB37759D3},416,PUD 71-88,PD,Planned Development,NA,No,No,NA,NA,2015-05-21,NA,NA,47123.0673828,1338.4238198,NA
{0653016A-06F8-42BF-AF8E-76B8F0FE516B},417,PUD 138,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,403215.231445,2671.28038881,NA
{57EE80FC-B426-4AD4-B273-77DC54B0005D},418,PUD 49-89,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,5093182.81543,11927.6823186,1
{37B80808-C0C3-44B8-A5D2-CA37021DDF39},421,PUD 72-88,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1984125.06641,8146.746114,1
{136F490A-DC8A-4A92-B66C-12F2822B8269},422,PUD 29-89,PD,Planned Development,NA,No,No,NA,NA,2014-03-05,NA,NA,4250906.6582,9136.78283132,1
{6F588527-FF8E-44B7-8EF8-44B152893275},423,PDC-14-002,PD,Planned Development,NA,No,No,NA,NA,2017-08-24,NA,NA,230983.110352,3060.76840619,NA
{E776D4EC-9359-4067-B73B-783A193BA1E4},424,PUD 29-94,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,19586.6191406,567.464247344,NA
{377AE989-9AC7-4318-BCF7-57E475E93343},425,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,199597.724609,2748.82986841,NA
{14CE634B-E260-4594-9551-D18855E4A4DB},426,PUD 29-94,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,44042.3066406,2023.64989773,NA
{4C730C5D-1087-4B85-BABA-8D5FEC986503},427,RL,RL,Residential,NA,No,No,PUD 16,NA,2014-04-03,NA,NA,1180465.87402,4926.52393255,1
{410BD924-38A4-446C-AA49-7D84156EBBA0},428,PUD 117-91,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,965360.607422,4437.30238904,NA
{399683EB-3CF7-45AA-9AA2-94A922E84C76},429,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,19275.7509766,566.777607358,1
{C550114C-3D7F-4D19-B533-92981FB57F84},430,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,379366.819336,2504.57563868,NA
{59D87088-677E-4807-AB88-4F40D6397686},431,PUD 139,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,586189.698242,3086.76026862,NA
{050F91A8-623D-4C68-8C6C-FAE83BB90177},432,PUD 118,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,206147.000977,1879.14758755,1
{F0A717A6-AF9D-428B-9413-1F25D85EC3BF},433,PUD 33-85,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,54426.6738281,994.514480708,2
{D2F00CAB-0CF2-4549-8471-4D99AA8CDBD1},435,PD,PD,Planned Development,NA,No,No,"Not PUD 139, MURF#11607, Confirmed S Riley 5/4/2015",NA,2015-05-06,NA,NA,141853.847656,1545.20125733,1
{1A8F7BFE-7FEF-4606-A6CD-E66E7974B0FB},436,PUD 82-88,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,157815.59375,1712.40607316,2
{1AA88DCA-635B-4133-B7D8-4FA70C1A0E09},437,PUD 202-88,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,240309.333008,2218.89984071,1
{FB58CB8F-7961-49B3-86BE-1561036ABEF4},438,PUD 1-81,PD-16,Planned Development,NA,No,No,NA,NA,NA,NA,NA,145776.510742,1687.22840328,2
{FC8B6F8B-98CA-4DC3-8E11-B5ECB4EB1922},439,PUD 17-89,PD-16,Planned Development,NA,No,No,NA,NA,NA,NA,NA,29848.1298828,1054.96670553,2
{7DA03608-CB01-4E15-802B-C2170CB29C7C},440,PUD 153-84,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,598825.754883,3718.90276854,NA
{BD1C6571-497F-44A9-AD33-7F98D0DB9011},441,PUD 12-94,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,71687.40625,1273.65970585,NA
{437F9349-D3B0-4130-AA35-A27F9F5AEDA7},442,AIR-OP,PD,Airport,NA,No,No,PD,NA,2014-03-06,NA,NA,158248.295898,1601.40723299,NA
{4A486CC0-FF62-4C7C-95B6-BF8BC0528854},443,AIR-OP,AIR-OP,Airport,NA,No,No,PUD 153-84,NA,2014-03-06,NA,NA,391001.475586,2649.65961636,NA
{B4AF3423-6825-4408-AAC6-88206FBA4AED},444,PUD 153-84,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1126978.70996,6238.42384686,NA
{FDB723DE-1D9B-49DE-BFB3-7351C860D0FD},445,PDI 18-002,PD,Planned Development,NA,No,No,NA,NA,2019-04-24,GISADMIN,NA,823410.118164,3643.71547045,NA
{AABAC8EE-96EF-45CA-AD79-659DF2EA7575},446,PUD 10-001,PD-SLVSP,Planned Development,Subarea #3,No,No,NA,NA,2011-01-06,NA,NA,644362.982422,3254.05934663,1
{12EC6804-005B-475A-BA20-21013DCDBBFE},447,PUD 188-89,PD,Planned Development,NA,No,No,NA,NA,2011-09-13,NA,NA,255457.240234,2190.44076036,2
{41402A0E-99D0-41AD-96A0-3C30B6D62591},448,PUD 105-80,PD,Planned Development,NA,No,No,NA,NA,2011-09-13,NA,NA,1480255.9541,5049.00271207,NA
{3A59700B-8F40-4A0A-ABCE-EF998C253FB3},449,MFR,MFR,Residential,NA,No,Yes,"Rezoned 7/28/2014 CC Ordinance 2004, was PUD 18-83",NA,2015-04-29,NA,NA,186982.158203,2023.16381316,2
{AA836A19-BEC8-4D72-8005-77FF0A6A1C87},451,PUD 44-87,PD,Planned Development,NA,No,No,NA,NA,2011-09-13,NA,NA,254326.648438,2615.865907,1
{8C86EFF7-FFF2-4DB2-9E89-A0A1005FCD0B},452,PUD 246-81,PD,Planned Development,NA,No,Yes,"Chg Approved by CC July 24, 2017",NA,2017-08-24,NA,NA,2117000.20215,10445.5543766,NA
{1491CC4F-3EEF-453C-A5F1-29296DD13B0F},453,PUD 21-84,PD,Planned Development,NA,No,No,NA,NA,2011-09-13,NA,NA,41311.6445313,806.994650636,NA
{34967ED8-0EDD-4C2B-B787-F2B5CF4AF3FB},454,PUD 88-81,PD,Planned Development,NA,No,No,NA,NA,2011-09-13,NA,NA,192851.915039,1850.94548832,NA
{BADED307-FE2B-412C-B599-2FEC2B27DE0B},455,PUD 31-85,PD,Planned Development,NA,No,No,NA,NA,2011-09-13,NA,NA,404869.31543,2971.57290431,2
{28BA95B4-0044-4769-8C8B-661758B9708D},456,PUD 39-80,PD,Planned Development,NA,No,No,NA,NA,2011-09-13,NA,NA,53819.6162109,1166.56819441,1
{AF8E25E5-5BAE-40D9-948F-12DB7F1362D1},458,PUD 109-78,PD,Planned Development,NA,No,No,Snap to parcels,NA,2014-10-01,NA,NA,1596000.78711,8801.04089781,1
{650056DF-E647-4D0B-A2DB-7D5B4F310044},459,PUD 39-80,PD,Planned Development,NA,No,No,NA,NA,2011-09-13,NA,NA,162930.851563,2168.84372574,1
{7E038388-94AF-43CE-B5EB-B7CA1A86D3D4},463,PUD 139-80,PD,Planned Development,NA,No,No,NA,NA,2011-09-13,NA,NA,121208.254883,1448.11519451,1
{F0CE313C-B494-4F56-BAE5-ED5BC759F7AC},465,PUD 139-80,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,269014.665039,2253.838087,2
{F248D493-4790-4B05-91BB-D1907FF8988E},471,PUD 156,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,143044.126953,1782.30625618,1
{EF52EEDC-6744-471C-A823-B5FB7061C48E},472,PUD 91-90,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,101026.646484,1604.44451921,1
{A17AB0C0-30C7-4C31-BA4A-2D3894B95605},473,PUD 178-90,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1387876.20117,6944.39523003,1
{DE4A23CF-F780-438F-922B-70EB377A1E14},474,PUD 51-93,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,256566.782227,2531.56333785,1
{88305E31-B103-438E-B726-2F2F067C97D6},475,PUD 150,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,675744.361328,5053.11018986,1
{C7A2729B-CE7C-405F-B8B5-8B5D1BB61206},476,PUD 129,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,416478.009766,2746.68366927,1
{CCC69F64-A46E-4167-8561-74D53DD84E30},477,PUD 129,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,40353.2294922,960.661568603,1
{EE45CED3-1425-4A40-B57A-1D15FD1F527C},478,PUD 53-93,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1502939.69629,5008.78237828,1
{033E6A14-0BAD-49B1-9BFF-574CB88BD712},479,PUD 105,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,413102.974609,3178.3815478,NA
{ED46CFB0-BA66-4350-B08E-B25C53CEE299},480,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1737901.51758,5387.29378203,NA
{9F540AE3-BCCA-4878-AFF0-EF07D873C1F3},481,PUD 66-94,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,2139380.27539,5918.28751595,1
