APN,LevelNm,GP,gnrl_p_,ASMT,Shp_Lng,Shap_Ar,Acres,id,edt_g__,zoning
162-100-046,1,VLDR,SR,162100046,323.048999544,6264.87197161,0.14382167061,278,SR,1
162-100-059,1,VLDR,SR,162100059,325.435365662,6330.80119262,0.14533519726,279,SR,1
162-100-055,1,VLDR,SR,162100055,315.603392571,5995.5369101,0.13763858839,280,SR,1
066-410-017,1,VLDR,SR,066410017,515.212894239,15021.0012905,0.34483474037,281,SR,1
162-100-037,1,VLDR,SR,162100037,407.217298509,8245.5899954,0.18929269962,282,SR,1
162-100-047,1,VLDR,SR,162100047,322.721316093,6256.37301696,0.14362656145,283,SR,1
162-100-048,1,VLDR,SR,162100048,355.930595478,7047.82662521,0.16179583621,284,SR,1
164-380-029,1,VLDR,PD_VntgGrn,164380029,319.818802001,6000.5930812,0.1377546621,285,PD_VntgGrn,1
164-350-011,1,LDR,VR,164350011,2264.10637453,138482.486342,3.17912043943,286,VR,1
066-362-007,1,VLDR,SR,066362007,388.140490013,8711.35491736,0.19998519094,287,SR,1
066-363-011,1,VLDR,SR,066363011,388.023813468,8260.60123681,0.1896373103,288,SR,1
066-343-004,1,VLDR,SR,066343004,546.549998865,13185.1334879,0.30268901487,289,SR,1
162-100-026,1,VLDR,SR,162100026,464.088030936,12231.3960366,0.28079421572,290,SR,1
162-100-019,1,VLDR,SR,162100019,316.057927091,5974.03233658,0.13714491131,291,SR,1
162-100-021,1,VLDR,SR,162100021,462.342820354,11038.7051313,0.25341380007,292,SR,1
162-120-066,1,VLDR,SR,162120066,332.044999616,7153.80007566,0.16422865187,293,SR,1
162-100-018,1,VLDR,SR,162100018,335.320609048,6752.82889014,0.15502362007,294,SR,1
162-100-072,1,VLDR,SR,162100072,483.316039479,11298.3737728,0.25937497183,295,SR,1
066-400-023,1,VLDR,SR,066400023,441.9050907,10242.2441735,0.23512957239,296,SR,1
066-030-053,1,ER,ER,066030053,670.098163343,26282.4627837,0.60336232286,297,ER,1
162-100-043,1,VLDR,SR,162100043,323.07209819,6261.22852469,0.14373802857,298,SR,1
162-100-063,1,VLDR,SR,162100063,315.011790942,6020.85953597,0.13821991588,299,SR,1
066-570-074,1,VLDR,SR,066570074,344.998065102,6722.66862362,0.15433123562,300,SR,1
164-360-007,1,VLDR,PD_VntgGrn,164360007,369.241619978,8024.27536291,0.18421201476,301,PD_VntgGrn,1
066-570-077,1,VLDR,SR,066570077,343.089862769,6655.55087011,0.15279042402,302,SR,1
162-100-029,1,VLDR,SR,162100029,494.382803895,14820.629837,0.34023484474,303,SR,1
162-100-016,1,VLDR,SR,162100016,329.662554431,6330.29351141,0.1453235425,304,SR,1
162-090-036,1,VLDR,SR,162090036,292.525179912,4834.66709092,0.11098868436,305,SR,1
162-090-037,1,VLDR,SR,162090037,308.868358745,5285.53201596,0.12133911882,306,SR,1
066-364-006,1,VLDR,SR,066364006,338.248626899,6671.91282898,0.15316604291,307,SR,1
066-570-080,1,VLDR,SR,066570080,341.153562023,6607.48923825,0.15168708077,308,SR,1
162-100-001,1,VLDR,SR,162100001,287.845979082,5278.17961007,0.12117033081,309,SR,1
066-540-008,1,VLDR,SR,066540008,326.771562932,6737.27935798,0.15466665193,310,SR,1
164-380-049,1,VLDR,PD_VntgGrn,164380049,319.823373618,6000.8300564,0.1377601023,311,PD_VntgGrn,1
086-170-044,1,GC,GC,086170044,2163.65907857,146211.468354,3.35655345166,312,GC,0
162-100-045,1,VLDR,SR,162100045,322.926007407,6258.11675208,0.1436665921,313,SR,1
162-100-066,1,VLDR,SR,162100066,313.451723868,6098.98699868,0.14001347563,314,SR,1
162-100-017,1,VLDR,SR,162100017,337.01524149,6716.70827251,0.15419440479,315,SR,1
162-100-022,1,VLDR,SR,162100022,377.721938319,7880.40005949,0.18090909227,316,SR,1
162-100-052,1,VLDR,SR,162100052,316.43819102,6041.02776708,0.13868291476,317,SR,1
066-363-003,1,VLDR,SR,066363003,388.110265998,8268.56444882,0.1898201205,318,SR,1
164-320-011,1,VLDR,PD_VntgGrn,164320011,371.667720447,8561.93298863,0.19655493546,319,PD_VntgGrn,1
066-590-002,1,MDR,MDR,066590002,330.767385202,6791.62670501,0.15591429534,320,MDR,2
066-362-006,1,VLDR,SR,066362006,351.021978089,5419.3224607,0.12441052481,321,SR,1
161-550-001,1,LDR,VR,161550001,242.619712076,3082.65934583,0.07076812089,322,VR,1
162-100-067,1,VLDR,SR,162100067,338.843380253,7422.38933268,0.17039461278,323,SR,1
162-100-062,1,VLDR,SR,162100062,332.344342982,7175.0109932,0.16471558754,324,SR,1
162-100-056,1,VLDR,SR,162100056,307.168592401,5763.58384316,0.13231367868,325,SR,1
162-100-015,1,VLDR,SR,162100015,355.088226063,7553.57201221,0.17340615271,326,SR,1
066-363-002,1,VLDR,SR,066363002,388.130073248,8269.87311688,0.18985016338,327,SR,1
066-540-009,1,VLDR,SR,066540009,325.382109772,6688.61352352,0.1535494381,328,SR,1
066-540-024,1,VLDR,SR,066540024,340.612890676,7021.40002279,0.16118916489,329,SR,1
162-100-011,1,VLDR,SR,162100011,312.736478075,5808.22105273,0.13333840801,330,SR,1
066-362-003,1,VLDR,SR,066362003,392.013351125,8964.77850111,0.20580299589,331,SR,1
161-200-027,1,VLDR,SR,161200027,389.892642344,9783.44449734,0.22459698111,332,SR,1
162-100-010,1,VLDR,SR,162100010,335.2043064,7342.81790475,0.16856790415,333,SR,1
164-340-048,1,VLDR,PD_VntgGrn,164340048,319.794611005,5999.70836221,0.13773435175,334,PD_VntgGrn,1
162-100-034,1,VLDR,SR,162100034,472.288249772,12080.677197,0.27733418726,335,SR,1
162-100-040,1,VLDR,SR,162100040,337.858287414,6578.55509009,0.15102284412,336,SR,1
066-362-009,1,VLDR,SR,066362009,388.135238417,8722.32116466,0.20023694134,337,SR,1
162-100-050,1,VLDR,SR,162100050,330.588574311,6052.15999143,0.13893847547,338,SR,1
066-344-009,1,VLDR,SR,066344009,393.73693627,9191.73404492,0.21101317826,339,SR,1
066-400-006,1,VLDR,SR,066400006,700.112313114,28168.2367731,0.64665373676,340,SR,1
164-380-053,1,VLDR,PD_VntgGrn,164380053,329.655856504,6474.10619112,0.14862502734,341,PD_VntgGrn,1
162-100-002,1,VLDR,SR,162100002,322.977955117,6638.20572702,0.15239223432,342,SR,1
161-550-059,1,LDR,VR,161550059,205.850307791,942.963406645,0.02164746113,343,VR,1
162-100-023,1,VLDR,SR,162100023,445.599124128,11854.9715293,0.2721526981,344,SR,1
162-230-048,1,VLDR,SR,162230048,367.909816377,8383.56977347,0.19246027946,345,SR,1
162-100-076,1,VLDR,SR,162100076,313.122365371,5943.15291904,0.13643601743,346,SR,1
164-350-009,1,NC,NC,164350009,633.494697555,17692.1896482,0.40615678715,347,NC,0
066-530-006,1,ER,ER,066530006,614.349777215,23570.1406469,0.54109597445,348,ER,1
066-540-027,1,VLDR,SR,066540027,320.000690316,6000.13602393,0.13774416951,349,SR,1
066-344-002,1,VLDR,SR,066344002,396.631556615,9299.7882525,0.21349376154,350,SR,1
164-020-017,1,LDR,VR,164020017,370.003530391,7500.50343717,0.17218786587,351,VR,1
066-363-021,1,VLDR,SR,066363021,323.951050576,6126.24267668,0.1406391799,352,SR,1
066-362-008,1,VLDR,SR,066362008,387.125617817,8671.41310115,0.19906825301,353,SR,1
161-110-006,1,ER,ER,161110006,500.78542802,14994.9723206,0.34423719744,354,ER,1
162-130-039,1,VLDR,SR,162130039,333.87412391,6993.34351357,0.16054507607,355,SR,1
162-100-031,1,VLDR,SR,162100031,435.597806136,9737.94325211,0.22355241626,356,SR,1
162-100-078,1,VLDR,SR,162100078,407.567050437,8643.60802627,0.19842993632,357,SR,1
162-100-024,1,VLDR,SR,162100024,378.738612072,8808.35217217,0.20221194151,358,SR,1
162-100-065,1,VLDR,SR,162100065,315.320722851,6028.11926918,0.13838657643,359,SR,1
162-100-077,1,VLDR,SR,162100077,346.068274548,7648.03924367,0.17557482194,360,SR,1
066-530-003,1,ER,ER,066530003,577.073374671,20213.7505357,0.46404385987,361,ER,1
164-340-025,1,VLDR,PD_VntgGrn,164340025,319.760054954,5998.44622942,0.13770537717,362,PD_VntgGrn,1
066-570-073,1,VLDR,SR,066570073,345.396215618,6730.58836216,0.1545130478,363,SR,1
164-340-082,1,VLDR,PD_VntgGrn,164340082,327.935395126,6648.5265654,0.15262916817,364,PD_VntgGrn,1
086-170-016,1,GC,GC,086170016,861.475733314,41483.73606,0.95233553857,365,GC,0
066-100-070,1,PQ,PI,066100070,513.229977828,12540.0967784,0.28788100961,366,PI,0
164-340-049,1,VLDR,PD_VntgGrn,164340049,339.831167579,6999.14576476,0.16067827743,367,PD_VntgGrn,1
066-100-003,1,HDR,CR,066100003,816.462710372,27620.8737757,0.63408801138,368,CR,2
162-100-057,1,VLDR,SR,162100057,331.617874293,6999.59631899,0.16068862073,369,SR,1
162-100-033,1,VLDR,SR,162100033,450.024110831,12262.5140223,0.28150858637,370,SR,1
162-230-045,1,VLDR,SR,162230045,574.588556552,2785.55132741,0.06394745931,371,SR,1
066-570-041,1,VLDR,SR,066570041,330.96069,6513.61036984,0.1495319185,372,SR,1
066-362-004,1,VLDR,SR,066362004,392.140715917,8969.55861354,0.20591273218,373,SR,1
066-570-040,1,VLDR,SR,066570040,332.741840633,6611.20748037,0.15177243986,374,SR,1
066-400-017,1,VLDR,SR,066400017,679.988834186,22499.1571325,0.51650957605,375,SR,1
162-130-035,1,VLDR,SR,162130035,329.505971356,6262.79017694,0.14377387918,376,SR,1
066-540-019,1,VLDR,SR,066540019,349.989497394,7499.90620838,0.17217415538,377,SR,1
162-250-033,1,VLDR,SR,162250033,321.659205874,6188.5115137,0.14206867571,378,SR,1
161-280-019,1,VLDR,SR,161280019,562.980883213,19593.6719661,0.44980881465,379,SR,1
162-230-037,1,VLDR,SR,162230037,333.850744829,6889.25729169,0.15815558521,380,SR,1
162-100-080,1,VLDR,SR,162100080,207.416317606,1126.90887502,0.02587026802,381,SR,1
161-430-083,1,OS,ER,161430083,2993.04826737,85036.75117,1.95217518756,382,ER,1
066-540-042,1,VLDR,SR,066540042,330.00774806,6500.30974998,0.14922657828,383,SR,1
161-320-012,1,MDR,MDR,161320012,222.127679436,2937.74498086,0.06744134483,384,MDR,2
066-362-005,1,VLDR,SR,066362005,409.19446497,8437.23057899,0.19369216205,385,SR,1
162-130-020,1,VLDR,SR,162130020,317.175197216,6033.00018568,0.13849862685,386,SR,1
161-320-009,1,MDR,MDR,161320009,187.14127574,1842.07176293,0.04228814883,387,MDR,2
161-550-034,1,LDR,VR,161550034,278.473867746,4547.40207265,0.10439398698,388,VR,1
161-162-062,1,OS,ER,161162062,1357.22778573,40507.3118986,0.92991992421,389,ER,1
162-130-036,1,VLDR,SR,162130036,318.531508418,6086.64193793,0.13973007204,390,SR,1
066-570-079,1,VLDR,SR,066570079,342.261106777,6655.76896835,0.15279543086,391,SR,1
164-150-061,1,LI,LI,164150061,2175.80055392,244552.488491,5.61415262836,392,LI,0
162-130-034,1,VLDR,SR,162130034,368.241518948,7048.68008586,0.16181542897,393,SR,1
161-060-036,1,MDR,MDR,161060036,824.624232277,39666.0293149,0.91060673358,394,MDR,2
161-200-052,1,VLDR,SR,161200052,869.679083988,4313.34367718,0.09902074557,395,SR,1
066-570-061,1,VLDR,SR,066570061,346.60189034,7148.22988351,0.16410077786,396,SR,1
066-570-081,1,VLDR,SR,066570081,337.052076589,6511.50424577,0.14948356854,397,SR,1
161-320-014,1,MDR,MDR,161320014,1383.12417491,37669.3192625,0.86476857811,398,MDR,2
066-570-076,1,VLDR,SR,066570076,343.627931194,6682.19714829,0.15340213839,399,SR,1
161-240-055,1,VLDR,SR,161240055,684.96943221,5542.57750495,0.12724007128,400,SR,1
164-350-010,1,NC,NC,164350010,2078.88318986,138732.414114,3.18485799159,401,NC,0
161-110-007,1,ER,ER,161110007,548.326375861,16141.6183943,0.3705605692,402,ER,1
164-360-038,1,VLDR,PD_VntgGrn,164360038,320.488769235,5514.52783253,0.12659613941,403,PD_VntgGrn,1
161-060-038,1,HDR,CR,161060038,1057.77319643,44827.8461334,1.02910574227,404,CR,2
066-570-075,1,VLDR,SR,066570075,344.43750828,6703.80726435,0.15389823839,405,SR,1
161-550-057,1,LDR,VR,161550057,242.465208281,3064.56806473,0.07035280222,406,VR,1
161-550-058,1,LDR,VR,161550058,628.868879549,3214.67369905,0.07379875342,407,VR,1
066-540-057,1,VLDR,SR,066540057,371.801632948,8348.96712165,0.19166591188,408,SR,1
066-540-056,1,VLDR,SR,066540056,348.218590669,7051.79429718,0.16188692142,409,SR,1
066-540-007,1,VLDR,SR,066540007,321.395614778,6041.83016223,0.13870133522,410,SR,1
161-320-011,1,MDR,MDR,161320011,189.626593862,1867.21388159,0.04286533245,411,MDR,2
161-320-010,1,MDR,MDR,161320010,187.867225205,1839.02338833,0.04221816778,412,MDR,2
161-110-010,1,ER,ER,161110010,410.336551532,10262.8878216,0.23560348535,413,ER,1
162-031-063,1,VLDR,SR,162031063,374.550546675,8647.70490088,0.19852398762,414,SR,1
066-030-036,1,ER,ER,066030036,779.020348136,34677.6685762,0.79608972856,415,ER,1
066-540-016,1,VLDR,SR,066540016,351.98406204,7574.83308077,0.17389423969,416,SR,1
162-250-030,1,VLDR,SR,162250030,321.660587175,6188.40477601,0.14206622534,417,SR,1
161-550-028,1,LDR,VR,161550028,240.33872388,2991.7418599,0.06868094261,418,VR,1
066-570-078,1,VLDR,SR,066570078,342.950411593,6663.18992317,0.15296579254,419,SR,1
161-540-008,1,VLDR,SR,161540008,348.423654175,6839.06113353,0.15700323998,420,SR,1
162-120-015,1,VLDR,SR,162120015,320.14907694,6651.77366875,0.1527037114,421,SR,1
162-250-031,1,VLDR,SR,162250031,321.680060701,6189.04632618,0.14208095331,422,SR,1
162-120-049,1,VLDR,SR,162120049,248.300613084,1124.99085804,0.02582623641,423,SR,1
162-120-062,1,VLDR,SR,162120062,338.159316664,7061.70158998,0.16211436157,424,SR,1
162-120-004,1,VLDR,SR,162120004,327.544882047,6236.64778564,0.14317373245,425,SR,1
066-540-028,1,VLDR,SR,066540028,320.005685104,6000.07519735,0.13774277313,426,SR,1
162-070-016,1,VLDR,SR,162070016,375.848786584,8166.94114512,0.18748717046,427,SR,1
066-540-058,1,VLDR,SR,066540058,360.010278344,7700.45224155,0.1767780588,428,SR,1
161-540-006,1,VLDR,SR,161540006,345.763972996,6765.14267329,0.15530630563,429,SR,1
162-120-030,1,VLDR,SR,162120030,335.674825426,6991.85325824,0.16051086451,430,SR,1
162-100-032,1,VLDR,SR,162100032,382.694572692,8520.74266618,0.19560933577,431,SR,1
162-100-060,1,VLDR,SR,162100060,326.188090981,6341.53389364,0.14558158617,432,SR,1
162-120-065,1,VLDR,SR,162120065,336.743327955,7008.51175179,0.1608932909,433,SR,1
066-540-029,1,VLDR,SR,066540029,329.733585099,6236.39558672,0.14316794276,434,SR,1
164-320-027,1,VLDR,PD_VntgGrn,164320027,469.303620788,10590.8112491,0.24313157138,435,PD_VntgGrn,1
066-570-072,1,VLDR,SR,066570072,346.005650629,6745.18084138,0.15484804503,436,SR,1
066-530-002,1,ER,ER,066530002,602.969714922,21431.2404035,0.49199358135,437,ER,1
066-540-011,1,VLDR,SR,066540011,320.006636264,6000.27753615,0.13774741818,438,SR,1
162-120-052,1,VLDR,SR,162120052,331.082204563,6795.34478184,0.15599965064,439,SR,1
066-540-010,1,VLDR,SR,066540010,319.995520427,5999.74198478,0.13773512362,440,SR,1
161-490-001,1,VLDR,SR,161490001,495.789185903,13629.5697979,0.31289186864,441,SR,1
162-044-008,1,VLDR,SR,162044008,304.759695751,5183.74501823,0.11900241089,442,SR,1
164-250-072,1,LDR,PD_Vintana,164250072,292.078989126,5304.41319821,0.12177257113,443,PD_Vintana,1
162-230-040,1,VLDR,SR,162230040,369.033081783,7558.8462836,0.17352723332,444,SR,1
164-360-011,1,VLDR,PD_VntgGrn,164360011,347.838187185,6837.52737572,0.15696802975,445,PD_VntgGrn,1
164-250-068,1,LDR,PD_Vintana,164250068,271.69211673,4290.41250412,0.09849431828,446,PD_Vintana,1
066-570-001,1,VLDR,SR,066570001,388.649247521,8338.53379929,0.19142639576,447,SR,1
164-320-039,1,VLDR,PD_VntgGrn,164320039,416.239559864,8757.07699495,0.20103482541,448,PD_VntgGrn,1
066-100-073,1,TC,TC,066100073,352.129453483,7637.24346588,0.17532698498,449,TC,0
162-190-004,1,VLDR,SR,162190004,289.74115779,4755.30941553,0.10916688282,450,SR,1
161-400-002,1,VLDR,SR,161400002,305.842047042,5294.23538745,0.12153892074,451,SR,1
162-190-003,1,VLDR,SR,162190003,298.474124401,4951.81535511,0.11367803846,452,SR,1
066-380-022,1,VLDR,SR,066380022,324.858543921,6199.21950545,0.14231449737,453,SR,1
162-200-027,1,VLDR,SR,162200027,382.659978217,9786.71271976,0.22467200918,454,SR,1
066-570-059,1,VLDR,SR,066570059,335.736311945,6488.9226625,0.14896516672,455,SR,1
066-470-040,1,VLDR,SR,066470040,330.74296662,6352.41235165,0.1458313212,456,SR,1
162-120-002,1,VLDR,SR,162120002,324.695060418,6150.67698432,0.14120011442,457,SR,1
162-200-016,1,VLDR,SR,162200016,466.966707096,12291.4519452,0.28217290967,458,SR,1
162-200-003,1,VLDR,SR,162200003,428.39557751,11398.8787202,0.26168224794,459,SR,1
162-210-032,1,VLDR,SR,162210032,424.811767946,10227.6669054,0.23479492437,460,SR,1
161-400-046,1,VLDR,SR,161400046,307.120406268,5304.25201137,0.12176887078,461,SR,1
162-130-044,1,VLDR,SR,162130044,804.120507393,4123.07664949,0.09465281564,462,SR,1
162-200-013,1,VLDR,SR,162200013,452.412199819,10978.8549134,0.25203982813,463,SR,1
164-320-034,1,VLDR,PD_VntgGrn,164320034,312.196610333,5872.3757302,0.13481119675,464,PD_VntgGrn,1
164-250-038,1,LDR,PD_Vintana,164250038,271.702871319,4290.497204,0.09849626272,465,PD_Vintana,1
066-580-009,1,VLDR,SR,066580009,333.607847485,4912.17954021,0.11276812535,466,SR,1
164-250-041,1,LDR,PD_Vintana,164250041,271.692372785,4290.28772819,0.09849145382,467,PD_Vintana,1
164-320-023,1,VLDR,PD_VntgGrn,164320023,319.066938256,5972.6765767,0.13711378734,468,PD_VntgGrn,1
162-120-064,1,VLDR,SR,162120064,337.248750695,7027.42995536,0.1613275931,469,SR,1
066-030-051,1,ER,ER,066030051,660.386012924,25501.374759,0.58543100916,470,ER,1
162-190-011,1,VLDR,SR,162190011,281.581629205,4547.58089983,0.10439809228,471,SR,1
162-230-009,1,VLDR,SR,162230009,339.903150232,6606.60571062,0.15166679776,472,SR,1
162-200-014,1,VLDR,SR,162200014,429.647721274,9380.83098446,0.21535424666,473,SR,1
066-030-075,1,ER,ER,066030075,531.84237418,12848.3547964,0.29495763995,474,ER,1
164-320-042,1,VLDR,PD_VntgGrn,164320042,335.066364146,6665.28384282,0.15301386232,475,PD_VntgGrn,1
164-320-058,1,VLDR,PD_VntgGrn,164320058,371.202935952,7537.08305426,0.17302761833,476,PD_VntgGrn,1
164-320-046,1,VLDR,PD_VntgGrn,164320046,319.066923037,5972.69798197,0.13711427874,477,PD_VntgGrn,1
164-320-026,1,VLDR,PD_VntgGrn,164320026,479.5026599,10786.6109619,0.24762651428,478,PD_VntgGrn,1
162-190-057,1,VLDR,SR,162190057,294.320684533,4986.00264794,0.11446287071,479,SR,1
161-450-022,1,VLDR,SR,161450022,365.406258258,7356.10989507,0.16887304626,480,SR,1
162-120-063,1,VLDR,SR,162120063,337.69369042,7043.91723542,0.16170608897,481,SR,1
162-190-071,1,VLDR,SR,162190071,338.775195403,6213.63739661,0.14264548661,482,SR,1
164-250-078,1,LDR,PD_Vintana,164250078,288.199251905,4648.29571749,0.10671018635,483,PD_Vintana,1
161-180-016,1,VLDR,SR,161180016,318.318848471,5937.02259912,0.13629528464,484,SR,1
161-380-069,1,VLDR,SR,161380069,355.244002355,7418.39318279,0.1703028738,485,SR,1
162-210-021,1,VLDR,SR,162210021,319.484638556,5985.26323867,0.13740273734,486,SR,1
161-260-041,1,VLDR,SR,161260041,405.068244558,9845.13225856,0.22601313725,487,SR,1
162-210-023,1,VLDR,SR,162210023,320.231325143,6019.74125907,0.13819424378,488,SR,1
162-210-049,1,VLDR,SR,162210049,329.88670057,6503.98239648,0.14931089064,489,SR,1
162-200-037,1,VLDR,SR,162200037,328.977033281,6806.0340648,0.15624504281,490,SR,1
164-250-071,1,LDR,PD_Vintana,164250071,271.717414783,4290.86728358,0.09850475858,491,PD_Vintana,1
162-210-022,1,VLDR,SR,162210022,319.294739285,5972.21485689,0.13710318772,492,SR,1
162-140-015,1,ER,ER,162140015,509.938011156,15153.4554853,0.34787547028,493,ER,1
164-250-060,1,LDR,PD_Vintana,164250060,271.667552145,4289.76015808,0.09847934247,494,PD_Vintana,1
162-230-006,1,VLDR,SR,162230006,339.927984741,6607.31013636,0.15168296915,495,SR,1
161-190-028,1,VLDR,SR,161190028,319.329592578,5974.86156921,0.13716394787,496,SR,1
164-230-020,1,VLDR,SR,164230020,318.402521343,6277.64835727,0.14411497606,497,SR,1
164-250-033,1,LDR,PD_Vintana,164250033,271.687488515,4290.1521005,0.09848834023,498,PD_Vintana,1
164-250-032,1,LDR,PD_Vintana,164250032,271.686906217,4290.34099122,0.09849267657,499,PD_Vintana,1
161-100-058,1,VLDR,SR,161100058,1368.4470864,93011.2573395,2.13524465885,500,SR,1
161-120-017,1,ER,ER,161120017,241.170092836,2979.39153768,0.06839741822,501,ER,1
161-570-001,1,LDR,VR,161570001,395.285028285,8178.98561777,0.1877636735,502,VR,1
066-550-022,1,LDR,VR,066550022,284.784442921,4627.9348991,0.10624276628,503,VR,1
161-180-022,1,VLDR,SR,161180022,318.313458383,5936.76266529,0.13628931738,504,SR,1
066-550-009,1,LDR,VR,066550009,285.005313768,4633.90939561,0.10637992185,505,VR,1
066-470-068,1,VLDR,SR,066470068,384.346765386,8326.05665641,0.19113995997,506,SR,1
161-540-007,1,VLDR,SR,161540007,361.923560867,7637.62004072,0.17533562995,507,SR,1
161-570-002,1,LDR,VR,161570002,265.70229674,3907.73489955,0.0897092493,508,VR,1
161-460-016,1,VLDR,SR,161460016,319.825004843,5993.40076422,0.13758954922,509,SR,1
066-550-036,1,LDR,VR,066550036,285.061005738,4635.21268968,0.10640984136,510,VR,1
162-220-006,1,VLDR,SR,162220006,351.733310602,6963.40021733,0.15985767257,511,SR,1
162-190-015,1,VLDR,SR,162190015,280.945009036,4514.11378615,0.10362979307,512,SR,1
161-260-002,1,VLDR,SR,161260002,317.836035697,6163.97077911,0.14150529796,513,SR,1
162-043-011,1,VLDR,SR,162043011,309.062500046,5308.23401579,0.12186028503,514,SR,1
162-043-006,1,VLDR,SR,162043006,308.831940312,5299.55397053,0.12166101861,515,SR,1
164-320-041,1,VLDR,PD_VntgGrn,164320041,335.046127112,6664.23534816,0.1529897922,516,PD_VntgGrn,1
162-190-047,1,VLDR,SR,162190047,286.044675772,5110.87230265,0.11732948353,517,SR,1
164-220-044,1,VLDR,SR,164220044,328.393250936,5713.479681,0.13116344539,518,SR,1
162-100-035,1,VLDR,SR,162100035,469.407612474,12605.781612,0.28938892589,519,SR,1
066-580-002,1,VLDR,SR,066580002,349.743299922,5946.47836763,0.13651235922,520,SR,1
164-250-065,1,LDR,PD_Vintana,164250065,291.658555929,5147.90870103,0.11817972225,521,PD_Vintana,1
162-200-036,1,VLDR,SR,162200036,326.484353421,6203.56649855,0.1424142906,522,SR,1
164-250-036,1,LDR,PD_Vintana,164250036,274.084514091,4635.37631822,0.10641359776,523,PD_Vintana,1
162-190-046,1,VLDR,SR,162190046,279.639899378,4487.64516508,0.10302215714,524,SR,1
162-190-045,1,VLDR,SR,162190045,295.238586974,5534.01587511,0.1270435233,525,SR,1
161-270-005,1,VLDR,SR,161270005,300.321917847,5016.30699073,0.11515856269,526,SR,1
066-550-018,1,LDR,VR,066550018,284.794591537,4628.39584083,0.10625334805,527,VR,1
