id,LAYER,COLOR,LABEL,gnrl_p_,GLOBALI,Shp__Ar,Shp__Ln,MuncplC,edt_g__,zoning
1,EX_ZONE_PF,1,PF,Public Facilities,ff6a4e34-ae75-47ca-9c10-399384dc8e5a,66398.5859375,1102.34925523,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
2,EX_ZONE_PF,1,PF,Public Facilities,62a47658-146d-4767-a401-37521aa7496c,26810.3007813,690.954640377737,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
3,EX_ZONE_PF,1,PF,Public Facilities,050a63c4-0421-4fec-b633-e9ed459f7084,22175.3632813,645.055760319138,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
4,EX_ZONE_PF,1,PF,Public Facilities,d11c9d32-0af9-4cd3-bdfe-7074d0a3ed44,95344.5703125,3669.03610688,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
5,EX_ZONE_PF,1,PF,Public Facilities,8b7db4a2-c4bb-45a8-ada0-ea6590fd624d,3625.84375,347.259607375748,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
6,EX_ZONE_PF,1,PF,Public Facilities,1ead27cd-83e6-440e-90bf-5d2e6f0cde72,66110.4257813,1064.34438848,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
7,EX_ZONE_LDR,2,LDR,Low Density Residential,2bcc887d-2130-414d-9561-37bae39dceda,963022.074219,5175.95398829,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Low Density Residential,1
8,EX_ZONE_PF,1,PF,Public Facilities,76b5e3fb-93c2-448a-bedd-67c2a7601638,25636.3671875,720.522092581136,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
9,EX_ZONE_CP,8,CP,Pedestrian Shopping & Service,50c3f42a-7e51-4d47-a8e0-61bbfeab928e,498175.621094,3728.61150256,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Pedestrian Shopping & Service,0
11,EX_ZONE_LDR,2,LDR,Low Density Residential,1664072a-0abb-4138-bfe3-40972e8881e8,3747002.66406,16872.9944987,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Low Density Residential,1
12,EX_ZONE_PF,1,PF,Public Facilities,5920e806-7bee-40c1-8130-8ed4c6998e55,418888.027344,3092.71539755,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
13,EX_ZONE_PF,1,PF,Public Facilities,d4481984-c215-4fed-b899-e48cb8a50528,5777.109375,337.062131090009,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
14,EX_ZONE_PF,1,PF,Public Facilities,5f6d405b-c3c8-4515-b409-e33b61811f62,4387.7421875,303.426771618015,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
15,EX_ZONE_MDR,41,MDR,Medium Density Residential,9dd398a7-26f7-4fc8-8414-b2e80aa0299a,280323.769531,2283.38725064,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
16,EX_ZONE_HDR,5,HDR,High Density Residential,4d528078-e024-4746-931f-55cb1ed02ca4,226971.238281,2021.75083404,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
17,EX_ZONE_IU,4,IU,Intensive Use,ca4497ee-b1ca-43be-b384-ded212023708,378090.464844,4851.62067956,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Intensive Use,0
980,EX_ZONE_MUPD,3,MUPD,Mixed Use Planned Development_MF,a98d3bd6-d866-455d-a8be-ffa41b5b046f,272405.945313,3104.817425,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Mixed Use Planned Development_MF,2
19,EX_ZONE_RC,5,RC,Resource Conservation,3ad07333-b7bd-49a7-bfc1-dc1391122742,414986.238281,3805.61322729,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Resource Conservation,0
20,EX_ZONE_MUPD,3,MUPD,Mixed Use Planned Development,b99d9ba7-6c79-473b-b638-0e0b83043ef8,69633.5664063,2211.93137409,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Mixed Use Planned Development,0
21,EX_ZONE_PDR,5,PDR,Planned Development Residential,8af7c0e4-0775-422c-a80e-69067ad80c07,80351.8242188,1257.25264326,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Planned Development Residential,2
22,EX_ZONE_CP,8,CP,Pedestrian Shopping & Service,88b44650-7dbd-403e-983d-bcc3398ea6a9,190550.84375,1710.60093135,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Pedestrian Shopping & Service,0
23,EX_ZONE_LDR,2,LDR,Low Density Residential,1844bca5-3d0e-4de4-bedd-3c7de9c5c083,92443.7421875,2111.26862642,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Low Density Residential,1
24,EX_ZONE_LDR,2,LDR,Low Density Residential,1bebc0dc-3c12-401f-90d8-67a445672565,715928.414063,4835.6238465,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Low Density Residential,1
25,EX_ZONE_PF,1,PF,Public Facilities,e5b5cccd-b913-4ed2-8638-bd5aba69af62,506443.667969,3296.01322789,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
26,EX_ZONE_PF,1,PF,Public Facilities,15ca4b88-d4fe-4be0-8234-853583c0b28d,1582502.5,5239.31008486,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
27,EX_ZONE_MDR,41,MDR,Medium Density Residential,93ac92e1-4d1e-47da-9ac6-4814eafe0f96,55235.953125,1126.06201449,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
28,EX_ZONE_PDC,5,PDC,Planned Development Commercial,753a7377-a974-430b-ada0-3d9bf90efde1,142370.941406,1995.99173962,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Planned Development Commercial,0
29,EX_ZONE_CP,8,CP,Pedestrian Shopping & Service,52de3119-341b-4c1e-a211-83d208f8cf6b,102503.003906,1516.83839861,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Pedestrian Shopping & Service,0
30,EX_ZONE_CL,6,CL,Linear Commercial,aa358ea0-d750-4c64-913a-80253bb8b5d8,354557.355469,6384.16126849,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
31,EX_ZONE_HDR,5,HDR,High Density Residential,4cecb6e8-7833-4ed8-a897-09948092c6b3,56582.953125,1507.69095403,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
32,EX_ZONE_CP,8,CP,Pedestrian Shopping & Service,5e98ef68-53aa-4763-9e67-7081ba68d69d,24130.0625,696.495894965757,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Pedestrian Shopping & Service,0
33,EX_ZONE_CP,8,CP,Pedestrian Shopping & Service,f2e0bef1-9b5a-4784-a4bc-4b8f1eaa5175,58730.546875,1081.9421204,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Pedestrian Shopping & Service,0
34,EX_ZONE_HDR,5,HDR,High Density Residential,b4e7952e-9659-496d-b675-43b0ba4de4d7,8632.50390625,372.918446067135,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
35,EX_ZONE_CL,6,CL,Linear Commercial,51c8f508-07f8-4fba-837a-38446bf5ff39,39404.1953125,1275.85668694,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
36,EX_ZONE_IUL,5,IUL,Limited Intesive Use,6882f95a-79f0-464b-b776-964a07d14b56,2946.78125,487.383609595868,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Limited Intesive Use,0
37,EX_ZONE_IU,4,IU,Intensive Use,d3a865eb-0ac3-4444-8411-c14747097538,26314.1757813,897.932089026715,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Intensive Use,0
38,EX_ZONE_CP,8,CP,Pedestrian Shopping & Service,7a792f02-343a-4302-94cc-be723e07663d,133918.417969,1555.39123212,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Pedestrian Shopping & Service,0
39,EX_ZONE_CP,8,CP,Pedestrian Shopping & Service,2edd1926-2510-4d8f-b200-af48aefda883,195985.535156,2016.61661835,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Pedestrian Shopping & Service,0
40,EX_ZONE_CW,140,CW,Waterfront Shopping & Service,4c0fc1d8-0c29-4d63-bd2b-16adfc3d0f5a,420746.601563,3394.17097013,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Waterfront Shopping & Service,0
41,EX_ZONE_RC,5,RC,Resource Conservation,fe3fa70c-85b6-4a3f-b1ed-478341e8b455,50536.1796875,999.497478251295,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Resource Conservation,0
43,EX_ZONE_HDR,5,HDR,High Density Residential,1775e18a-fdfa-4737-a5a2-6ed552f03aca,16615.5820313,534.517194120589,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
45,EX_ZONE_LO,5,LO,Limited Office,72abf9b3-e405-4aea-af47-37f033bb2cd6,6109.01171875,321.005631302588,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Limited Office,0
47,EX_ZONE_MDR,41,MDR,Medium Density Residential,9daa3c3a-404f-4224-a8b2-5974612ccefe,5621.77734375,352.674419276056,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
49,EX_ZONE_PF,1,PF,Public Facilities,86e41d4d-d9bf-48b1-a1eb-921f63d3b0e2,2975.046875,219.715275805834,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
50,EX_ZONE_MUPD,3,MUPD,Mixed Use Planned Development,ffb96f45-2815-44ff-b7eb-396b3c26ebd4,22622.4140625,634.949465918019,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Mixed Use Planned Development,0
52,EX_ZONE_IU,4,IU,Intensive Use,12077ac0-f377-4fe8-8cfc-3cf5fb5912f0,7761.89453125,422.755744824483,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Intensive Use,0
53,EX_ZONE_LO,5,LO,Limited Office,6aed5054-bfed-478a-a828-64a3ad501035,1652.73046875,177.212615100483,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Limited Office,0
54,EX_ZONE_HDR,5,HDR,High Density Residential,cf7263ea-a5e3-4a52-9e65-0113a780b22d,9794.1796875,429.018552342868,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
55,EX_ZONE_LO,5,LO,Limited Office,dd27ee4b-5407-4f47-8d1a-b116ed5f02c3,2053.7890625,181.10791894423,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Limited Office,0
56,EX_ZONE_LDR,2,LDR,Low Density Residential,0cf567e3-f0a6-4e11-954e-3eb0364d7a07,612063.101563,4259.1323192,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Low Density Residential,1
57,EX_ZONE_CW,140,CW,Waterfront Shopping & Service,4b33a4f8-abd4-49e9-8cce-5106b2a51f22,93609.3632813,1256.0228802,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Waterfront Shopping & Service,0
58,EX_ZONE_HDR,5,HDR,High Density Residential,a2fc5bb7-65e3-47fb-8771-1273b1ba220f,191170.992188,1737.10908179,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
59,EX_ZONE_PF,1,PF,Public Facilities,9e6b1945-973f-4e4f-be94-8122f15684f8,167613.097656,1811.47370965,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
60,EX_ZONE_CL,6,CL,Linear Commercial,891d7147-d147-4d67-92b0-e86d779a3e53,47337.6601563,1123.67259996,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
61,EX_ZONE_IU,4,IU,Intensive Use,488b8cfb-ac84-48da-9dfa-d2e49bbef524,88764.546875,1300.45153227,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Intensive Use,0
62,EX_ZONE_PDC,5,PDC,Planned Development Commercial,4b1c8f9d-d95d-4547-afff-84728d72e32c,131724.457031,1498.67586321,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Planned Development Commercial,0
63,EX_ZONE_MDR,41,MDR,Medium Density Residential,b102f2e6-9b13-42cc-aafe-f510b586014e,14915.578125,497.234424385575,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
64,EX_ZONE_CN,5,CN,Neighborhood Shopping & Service,e06df719-b67d-4284-929b-e15aaeab94ab,12212.2617188,443.959995492041,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Neighborhood Shopping & Service,0
65,EX_ZONE_MDR,41,MDR,Medium Density Residential,47971ddc-c0c0-4833-87f8-279d787d52ac,36016.8046875,789.560576707831,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
66,EX_ZONE_MDR,41,MDR,Medium Density Residential,b00ea252-2fe4-4192-b736-ca84f4caf894,6177.05078125,336.402713948851,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
67,EX_ZONE_MDR,41,MDR,Medium Density Residential,73b1970f-5208-405b-8d78-c46aecf1843c,1244.46484375,153.419560355174,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
68,EX_ZONE_CL,6,CL,Linear Commercial,787320e4-cf79-493e-8211-d5075707c781,5884.828125,354.09355418598,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
69,EX_ZONE_CL,6,CL,Linear Commercial,cf0bf281-979c-4285-b705-3478f8ae8d5e,16127.0898438,637.995304980757,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
70,EX_ZONE_CL,6,CL,Linear Commercial,218a2e87-b3a5-4198-bf89-244ca00614e0,6665.38671875,401.522536290143,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
71,EX_ZONE_M,5,M,Medical,a62ddb50-3049-4a41-aa18-c6528dfc7d66,202133.988281,2265.43490583,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medical,0
72,EX_ZONE_CL,6,CL,Linear Commercial,c5cff9a6-3f17-41ff-b7b0-12aacc783ec5,2543.1015625,207.787200118925,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
73,EX_ZONE_MDR,41,MDR,Medium Density Residential,03931cbf-e093-4f65-9974-4de717d99ea1,7917.17578125,370.25484570047,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
74,EX_ZONE_LO,5,LO,Limited Office,5b64bee3-bf33-4b3c-b75e-683d940d6720,1649.70703125,176.969837765005,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Limited Office,0
75,EX_ZONE_HDR,5,HDR,High Density Residential,2e2f4ff0-f100-43e8-941d-77ce95aff412,1111.015625,133.214663546307,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
76,EX_ZONE_HDR,5,HDR,High Density Residential,e3d653cc-9af6-4d8f-a080-aa902e0987de,761.1796875,113.597252313193,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
77,EX_ZONE_PDR,5,PDR,Planned Development Residential,bf42dc62-3481-4c7d-be03-ba8dca1e024c,18970.7382813,585.300092184113,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Planned Development Residential_SF,1
78,EX_ZONE_PDR,5,PDR,Planned Development Residential,306fa09e-e90e-4b56-bab8-723bbdf7a183,84414.6757813,1337.11474816,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Planned Development Residential,2
79,EX_ZONE_MDR,41,MDR,Medium Density Residential,23fdd8fe-ac9d-43be-8795-8a2fd9304bb9,6029.625,324.591120509432,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
80,EX_ZONE_PDR,5,PDR,Planned Development Residential,2715f7ce-4178-40ea-a5fd-01ca1f54c196,12260.734375,568.254701335955,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Planned Development Residential,2
81,EX_ZONE_MDR,41,MDR,Medium Density Residential,04ffed60-7bcc-497e-98a2-f83df0060aba,26011.4882813,1073.53056938,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
82,EX_ZONE_CL,6,CL,Linear Commercial,3677c9c4-2846-460d-b06d-c60fda236fe3,2733.625,235.295895375413,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
83,EX_ZONE_MDR,41,MDR,Medium Density Residential,1d51f687-3aeb-4fad-83d5-39d2ef003c5a,32193.578125,956.812733516096,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
84,EX_ZONE_MDR,41,MDR,Medium Density Residential,bba8aeca-9aff-45ac-a899-b1e2cd55b1c4,26496.9296875,945.331958634279,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
85,EX_ZONE_PDR,5,PDR,Planned Development Residential,0dc131a4-beb2-4603-84f5-097a0db41cfa,4121.81640625,295.403806698306,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Planned Development Residential,2
86,EX_ZONE_PDC,5,PDC,Planned Development Commercial,1f1862a3-8e79-4993-919a-ca11ed7bd18c,37332.5429688,1055.40199664,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Planned Development Commercial,0
87,EX_ZONE_MDR,41,MDR,Medium Density Residential,0f892aa9-0e7a-4cdc-ae09-2a554b00faf2,22677.0898438,600.770816701191,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
88,EX_ZONE_CL,6,CL,Linear Commercial,7e29ca04-4f3e-4f2b-8804-ef93f529b597,2696.62890625,231.113254767297,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
89,EX_ZONE_CL,6,CL,Linear Commercial,1996b0d9-b04a-4c4e-9759-ab24788fc3ba,10405.03125,430.529072584126,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
90,EX_ZONE_CL,6,CL,Linear Commercial,9a88e243-9777-456c-92d8-b755b9a4db7e,34265.15625,905.807690800511,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
91,EX_ZONE_CL,6,CL,Linear Commercial,f4f37a79-33cb-49fc-9e57-568ece14e6e8,7386.84765625,353.565675064297,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
92,EX_ZONE_M,5,M,Medical,84053f5d-31d4-4f90-903d-cb2eb21c60b5,30170.6679688,786.91850663779,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medical,0
93,EX_ZONE_IUL,5,IUL,Limited Intesive Use,0c64e647-c05d-48b6-8da6-2a3b7f2f1886,9312.16015625,542.451311050675,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Limited Intesive Use,0
94,EX_ZONE_IU,4,IU,Intensive Use,6485ba3b-31eb-4f2c-a3c1-43b0cd52e062,15545.3125,513.352788286505,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Intensive Use,0
95,EX_ZONE_HDR,5,HDR,High Density Residential,ffcd0a9f-0a02-4a45-a63e-d0049abe28d4,12926.4570313,580.611028352652,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
96,EX_ZONE_HDR,5,HDR,High Density Residential,8616d9b9-4dcc-44de-ac98-6ebbf23f2732,15782.484375,503.041237602715,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
97,EX_ZONE_IU,4,IU,Intensive Use,cb6c41fd-0c5c-497e-af3a-4da78af07b76,29757.671875,1459.83165035,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Intensive Use,0
98,EX_ZONE_CL,6,CL,Linear Commercial,3767be63-c851-4ac4-a70d-1c377caabd41,49029.171875,1460.96488216,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
99,EX_ZONE_CL,6,CL,Linear Commercial,9df29749-c3f6-4e5e-9f1d-42e217527883,7167.16796875,355.639279205282,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
100,EX_ZONE_CL,6,CL,Linear Commercial,52b83047-80bb-48c3-aa8e-bc783b05d08e,16251.2539063,721.031300910438,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
101,EX_ZONE_IUL,5,IUL,Limited Intesive Use,13bd24ae-ce47-447d-96f5-5419374fb434,895.11328125,131.158852034688,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Limited Intesive Use,0
102,EX_ZONE_IUL,5,IUL,Limited Intesive Use,990a49c0-5ec5-4bfb-989a-cff2c0766a0c,22484.7773438,744.811090925254,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Limited Intesive Use,0
103,EX_ZONE_LDR,2,LDR,Low Density Residential,06ceabc2-ad49-479e-a43d-62f3da38fc38,13393.8632813,681.141231618433,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Low Density Residential,1
104,EX_ZONE_LDR,2,LDR,Low Density Residential,f300073a-3b50-473a-9b35-78242b2d9acf,3077.20703125,222.122335782137,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Low Density Residential,1
105,EX_ZONE_HDR,5,HDR,High Density Residential,f5bace2b-1fba-492b-a3e3-1c7111590171,2637.62890625,206.97124415236,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
106,EX_ZONE_IUL,5,IUL,Limited Intesive Use,828a2644-0eb4-4b84-b5f2-956b42f87309,14330.4257813,565.270834454046,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Limited Intesive Use,0
107,EX_ZONE_MDR,41,MDR,Medium Density Residential,8dac3901-54e7-4f74-bda7-46461cad005d,5377.96484375,382.188385817067,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
108,EX_ZONE_MDR,41,MDR,Medium Density Residential,19296aa2-9ba5-4d23-88a8-1e3e4be94eb7,12708.71875,475.70429728863,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
109,EX_ZONE_MDR,41,MDR,Medium Density Residential,1dfca871-de99-4ae4-969a-f50d73d5666c,107883.511719,1700.9260904,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
110,EX_ZONE_LDR,2,LDR,Low Density Residential,d6666c54-068e-4ce2-bc98-432c83522c94,66491.859375,1254.04574361,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Low Density Residential,1
111,EX_ZONE_MDR,41,MDR,Medium Density Residential,60327b78-70d8-437a-b6f0-69f88c8fd3b0,11598.203125,506.379103811889,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
112,EX_ZONE_CN,5,CN,Neighborhood Shopping & Service,5c2e309b-c339-4520-bb48-0d05422d45ea,2666.62109375,227.251238786337,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Neighborhood Shopping & Service,0
113,EX_ZONE_CL,6,CL,Linear Commercial,f73deb9c-046f-44ad-bbfb-89eec66643ff,40325.8320313,1232.14798855,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
114,EX_ZONE_MDR,41,MDR,Medium Density Residential,e2050368-b06c-40c0-bb38-02cea6debd1f,1275.47265625,143.875616164916,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
115,EX_ZONE_HDR,5,HDR,High Density Residential,588ef736-a79e-48ab-b35d-f71e6bdb3db5,1069.8515625,131.043560665399,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
116,EX_ZONE_HDR,5,HDR,High Density Residential,bebfad93-f180-4cc6-a95c-8e0162359c12,3795.6640625,251.185453424426,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
117,EX_ZONE_IU,4,IU,Intensive Use,8218560d-e2e3-4de4-8abf-b8833562bb1b,7609.4453125,491.381963716797,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Intensive Use,0
118,EX_ZONE_CL,6,CL,Linear Commercial,5f581c87-6b52-45bf-a5fc-15c43d3171ae,1858.1953125,179.627086670471,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
119,EX_ZONE_LDR,2,LDR,Low Density Residential,99906d70-3529-422a-bee4-3909568e9d39,3832.6953125,267.22213063869,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Low Density Residential,1
120,EX_ZONE_MDR,41,MDR,Medium Density Residential,34d8ad04-472c-4dd1-a476-0148fbad57c1,8645.37109375,422.640590360404,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
121,EX_ZONE_MDR,41,MDR,Medium Density Residential,cdbb0ccd-a3b0-4b2c-b7a9-7df1c442e40e,4787.640625,284.062446254304,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
122,EX_ZONE_MDR,41,MDR,Medium Density Residential,a4e6b5e7-c1c4-4500-acbf-1563c61be537,4623.8828125,280.741627527111,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
123,EX_ZONE_MDR,41,MDR,Medium Density Residential,774b8be9-e5c0-41f7-9449-932e433ab190,16661.375,587.531845804752,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
124,EX_ZONE_CL,6,CL,Linear Commercial,45750d42-1306-4755-ade9-21491ac926ab,7016.52734375,390.828758976397,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
125,EX_ZONE_LO,5,LO,Limited Office,3c6854a5-70e2-4b80-8668-c9c3ad0a1f95,8085.3125,378.470795509827,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Limited Office,0
126,EX_ZONE_PF,1,PF,Public Facilities,05a8b052-c78f-446d-938e-f3e9d7a97a1a,1013654.13672,4246.59801542,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
127,EX_ZONE_CF,150,CF,Freeway Shopping & Service,5bcc3374-240b-4aff-8c2a-c40a7cf8fd04,316096.035156,3175.9887781,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Freeway Shopping & Service,0
128,EX_ZONE_CL,6,CL,Linear Commercial,d1900268-50c0-4c39-a7b3-4d681ace9eee,20461.8242188,741.321473350264,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
129,EX_ZONE_CL,6,CL,Linear Commercial,d613ae8c-8da4-4b11-80d3-5b694f378fda,14402.3476563,480.050933302627,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
130,EX_ZONE_HDR,5,HDR,High Density Residential,75bd553a-bb5e-466e-a221-e2221d112261,147562.863281,1979.47720741,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
131,EX_ZONE_HDR,5,HDR,High Density Residential,9638d588-60b7-4c43-844a-69b57e1ba760,38296.8515625,1022.92935671,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,High Density Residential,2
132,EX_ZONE_MDR,41,MDR,Medium Density Residential,a7d1188a-1c5f-47e2-bb7e-31ffff470352,114527.359375,1582.45879076,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Medium Density Residential,2
133,EX_ZONE_CL,6,CL,Linear Commercial,340f3530-a6ed-406c-b4b0-89e213379caa,9322.53515625,406.643486504093,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Linear Commercial,0
134,EX_ZONE_PF,1,PF,Public Facilities,e94dbcdb-82f2-4b58-9230-40ea80d28f98,7827.7578125,357.092748790745,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Public Facilities,0
135,EX_ZONE_PDR,5,PDR,Planned Development Residential,b70a93bd-f9e9-4475-999d-a984fdc206a9,74203.609375,1166.99719816,https://library.municode.com/ca/vallejo/codes/code_of_ordinances,Planned Development Residential_SF,1
