id,general_pl,Zoning
5198,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5199,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5200,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5201,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5202,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5203,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5204,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5205,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5206,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5207,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5208,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5209,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5210,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5211,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5212,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5213,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5214,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
5215,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-OS",1
5216,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
5217,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
5218,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
5219,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-26-X",1
5220,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-OS",1
5221,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5222,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5223,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5224,PUBLIC-40-X,NA
5225,PUBLIC-40-X,NA
5226,PUBLIC-40-X,NA
5227,PUBLIC-65-J,NA
5228,PUBLIC-40-X,NA
5229,PUBLIC-40-X,NA
5230,PUBLIC-65-J,NA
5231,PUBLIC-40-X,NA
5232,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5233,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5234,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5235,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5236,PUBLIC-40-X,NA
5237,PUBLIC-40-X,NA
5238,PUBLIC-40-X,NA
5239,PUBLIC-40-X,NA
5240,PUBLIC-OS,NA
5241,PUBLIC-200-S,NA
5242,PUBLIC-OS,NA
5243,PUBLIC-OS,NA
5244,PUBLIC-OS,NA
5245,PUBLIC-65-PM,NA
5246,PUBLIC-CP,NA
5247,PUBLIC-40-X,NA
5248,PUBLIC-40-X,NA
5249,PUBLIC-40-X,NA
5250,PUBLIC-40-X,NA
5251,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5252,"NEIGHBORHOOD COMMERCIAL, CLUSTER-55-X",NA
5253,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5254,PUBLIC-OS,NA
5255,PUBLIC-40-X,NA
5256,PUBLIC- WATER-OS,NA
5257,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5258,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
5259,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
5260,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
5261,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
5262,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
5263,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5264,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5265,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5266,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5267,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5268,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5269,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5270,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5271,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5272,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5273,"NEIGHBORHOOD COMMERCIAL, CLUSTER-32-X",NA
5274,"NEIGHBORHOOD COMMERCIAL, CLUSTER-32-X",NA
5275,"NEIGHBORHOOD COMMERCIAL, CLUSTER-26-X",NA
5276,PUBLIC-OS,NA
5277,PUBLIC-OS,NA
5278,PUBLIC-40-X,NA
5279,PUBLIC-OS,NA
5280,PUBLIC-OS,NA
5281,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5282,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5283,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5284,PUBLIC-OS,NA
5285,PUBLIC-OS,NA
5286,PUBLIC-OS,NA
5287,PUBLIC-40-X,NA
5288,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5289,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5290,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5291,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5292,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5293,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5294,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5295,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5296,"NEIGHBORHOOD COMMERCIAL, CLUSTER-OS",NA
5297,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5298,"NEIGHBORHOOD COMMERCIAL, CLUSTER-26-X",NA
5299,"NEIGHBORHOOD COMMERCIAL, CLUSTER-26-X",NA
5300,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5301,"NEIGHBORHOOD COMMERCIAL, CLUSTER-26-X",NA
5302,"NEIGHBORHOOD COMMERCIAL, CLUSTER-26-X",NA
5303,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
5304,PUBLIC-OS,NA
5305,PUBLIC-OS,NA
5306,PUBLIC-40-X,NA
5307,PUBLIC-OS,NA
5308,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-A",NA
5309,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-X",NA
5310,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-A",NA
5311,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5312,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-A",NA
5313,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5314,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5315,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5316,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5317,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5318,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5319,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-100-A",NA
5320,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5321,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5322,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5323,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5324,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5325,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5326,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5327,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5328,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5329,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5330,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5331,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5332,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5333,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5334,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5335,PUBLIC-40-X,NA
5336,PUBLIC-40-X,NA
5337,PUBLIC-OS,NA
5338,PUBLIC-65-X,NA
5339,PUBLIC-40-X,NA
5340,PUBLIC-40-X,NA
5341,PUBLIC-80-B,NA
5342,PUBLIC-40-X,NA
5343,PUBLIC-40-X,NA
5344,PUBLIC-OS,NA
5345,PUBLIC-50-X,NA
5346,PUBLIC-40-X,NA
5347,PUBLIC-40-X,NA
5348,PUBLIC-40-X,NA
5349,PUBLIC-40-X,NA
5350,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5351,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5352,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5353,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5354,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5355,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5356,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5357,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5358,PUBLIC-40-X,NA
5359,PUBLIC-OS,NA
5360,PUBLIC-OS,NA
5361,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5362,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5363,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5364,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5365,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5366,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5367,"NEIGHBORHOOD COMMERCIAL, CLUSTER-OS",NA
5368,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5369,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5370,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5371,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5372,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5373,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5374,PUBLIC-40-X,NA
5375,PUBLIC-40-X,NA
5376,PUBLIC-OS,NA
5377,PUBLIC- WATER-OS,NA
5378,PUBLIC- WATER-OS,NA
5379,PUBLIC-40-X,NA
5380,PUBLIC-40-X,NA
5381,PUBLIC-40-X,NA
5382,PUBLIC-40-X,NA
5383,PUBLIC-OS,NA
5384,PUBLIC-40-X,NA
5385,PUBLIC-65-J,NA
5386,PUBLIC-40-X,NA
5387,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5388,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5389,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5390,PUBLIC-40-X,NA
5391,PUBLIC-OS,NA
5392,PUBLIC-OS,NA
5393,PUBLIC-OS,NA
5394,PUBLIC-OS,NA
5395,PUBLIC-OS,NA
5396,PUBLIC-40-X,NA
5397,PUBLIC-40-X,NA
5398,PUBLIC-OS,NA
5399,PUBLIC-40-X,NA
5400,PUBLIC-40-X,NA
5401,PUBLIC-40-X,NA
5402,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5403,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5404,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5405,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5406,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5407,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5408,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5409,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5410,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5411,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5412,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5413,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5414,PUBLIC- WATER-OS,NA
5415,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5416,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5417,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5418,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5419,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5420,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5421,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5422,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5423,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-55-X",NA
5424,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5425,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5426,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-55-X",NA
5427,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-55-X",NA
5428,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5429,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
5430,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
5431,PUBLIC-40-X,NA
5432,PUBLIC-40-X,NA
5433,PUBLIC-OS,NA
5434,PUBLIC-45-X,NA
5435,PUBLIC-OS,NA
5436,PUBLIC-OS,NA
5437,PUBLIC-40-X,NA
5438,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5439,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5440,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5441,PUBLIC-40-X,NA
5442,PUBLIC-40-X,NA
5443,PUBLIC-40-X,NA
5444,PUBLIC-OS,NA
5445,PUBLIC-OS,NA
5446,PUBLIC-40-X,NA
5447,PUBLIC-OS,NA
5448,PUBLIC-OS,NA
5449,PUBLIC-OS,NA
5450,PUBLIC-200-S,NA
5451,PUBLIC-50/85/550-TB,NA
5452,PUBLIC-65-X,NA
5453,PUBLIC-65-X,NA
5454,PUBLIC-300-S,NA
5455,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5456,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5457,"NEIGHBORHOOD COMMERCIAL, CLUSTER-32-X",NA
5458,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
5459,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5460,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5461,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5462,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5463,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5464,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5465,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
5466,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5467,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5468,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5469,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5470,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5471,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5472,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5473,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5474,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5475,PUBLIC-40-X,NA
5476,PUBLIC-40-X,NA
5477,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5478,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5479,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5480,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5481,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5482,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5483,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5484,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5485,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5486,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5487,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5488,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5489,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5490,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5491,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
5492,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5493,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
5494,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5495,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5496,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5497,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5498,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5499,PUBLIC-40-X,NA
5500,PUBLIC-40-X,NA
5501,PUBLIC-65-J,NA
5502,PUBLIC-40-X,NA
5503,PUBLIC-OS,NA
5504,PUBLIC-65-X,NA
5505,PUBLIC-OS,NA
5506,PUBLIC-40-X,NA
5507,PUBLIC-58-X,NA
5508,PUBLIC-40-X,NA
5509,PUBLIC-CP,NA
5510,PUBLIC-CP,NA
5511,PUBLIC-40-X,NA
5512,PUBLIC-40-X,NA
5513,PUBLIC-40-X,NA
5514,PUBLIC-OS,NA
5515,PUBLIC-58-X,NA
5516,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5517,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5518,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5519,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5520,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5521,"NEIGHBORHOOD COMMERCIAL, CLUSTER-50-X",NA
5522,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5523,"NEIGHBORHOOD COMMERCIAL, CLUSTER-50-X",NA
5524,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5525,PUBLIC-40-X,NA
5526,PUBLIC-40-X,NA
5527,PUBLIC-OS,NA
5528,PUBLIC-40-X,NA
5529,PUBLIC-OS,NA
5530,PUBLIC-40-X,NA
5531,PUBLIC-40-X,NA
5532,PUBLIC-40-X,NA
5533,PUBLIC-40-X,NA
5534,PUBLIC-40-X,NA
5535,PUBLIC-40-X,NA
5536,PUBLIC-40-X,NA
5537,PUBLIC-40-X,NA
5538,PUBLIC-40-X,NA
5539,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5540,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5541,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5542,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5543,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5544,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5545,PUBLIC-OS,NA
5546,PUBLIC-40-X,NA
5547,PUBLIC-65-X,NA
5548,PUBLIC-85-X,NA
5549,PUBLIC-40-X,NA
5550,PUBLIC-40-X,NA
5551,PUBLIC-40-X,NA
5552,PUBLIC-45-X,NA
5553,PUBLIC-40-X,NA
5554,PUBLIC-45-X,NA
5555,PUBLIC-40-X,NA
5556,PUBLIC-OS,NA
5557,PUBLIC-OS,NA
5558,PUBLIC-40-X,NA
5559,PUBLIC-40-X,NA
5560,PUBLIC-40-X,NA
5561,PUBLIC-40-X,NA
5562,PUBLIC-40-X,NA
5563,PUBLIC-40-X,NA
5564,PUBLIC-40-X,NA
5565,PUBLIC-40-X,NA
5566,PUBLIC-40-X,NA
5567,PUBLIC-40-X,NA
5568,PUBLIC-40-X,NA
5569,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5570,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5571,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5572,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5573,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5574,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5575,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5576,"NEIGHBORHOOD COMMERCIAL, CLUSTER-CP",NA
5577,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5578,"NEIGHBORHOOD COMMERCIAL, CLUSTER-28-X",NA
5579,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5580,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5581,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5582,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5583,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5584,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5585,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5586,PUBLIC-OS,NA
5587,PUBLIC-OS,NA
5588,PUBLIC-40-X,NA
5589,PUBLIC-105-E,NA
5590,PUBLIC-OS,NA
5591,PUBLIC-OS,NA
5592,PUBLIC-OS,NA
5593,PUBLIC-OS,NA
5594,PUBLIC-OS,NA
5595,PUBLIC-40-X,NA
5596,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5597,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5598,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5599,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
5600,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5601,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5602,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5603,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5604,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5605,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5606,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5607,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5608,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5609,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5610,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5611,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-50-X",NA
5612,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5613,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5614,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5615,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5616,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5617,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5618,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5619,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5620,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5621,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5622,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5623,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5624,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5625,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5626,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5627,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5628,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5629,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5630,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5631,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5632,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5633,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5634,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5635,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5636,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5637,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5638,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5639,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5640,"NEIGHBORHOOD COMMERCIAL, CLUSTER-45-X",NA
5641,PUBLIC- WATER-OS,NA
5642,PUBLIC- WATER-OS,NA
5643,PUBLIC-40-X,NA
5644,PUBLIC-40-X,NA
5645,PUBLIC-40-X,NA
5646,PUBLIC-40-X,NA
5647,PUBLIC-40-X,NA
5648,PUBLIC-40-X,NA
5649,PUBLIC-40-X,NA
5650,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5651,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5652,"NEIGHBORHOOD COMMERCIAL, CLUSTER-50-X",NA
5653,"NEIGHBORHOOD COMMERCIAL, CLUSTER-50-X",NA
5654,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5655,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5656,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5657,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5658,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5659,PUBLIC-OS,NA
5660,PUBLIC-OS,NA
5661,PUBLIC-OS,NA
5662,PUBLIC-OS,NA
5663,PUBLIC-OS,NA
5664,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5665,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
