gnrl_p_,id,zoning
211 - Industrial,286,0
211 - Industrial,287,0
211 - Industrial,288,0
211 - Industrial,289,0
211 - Industrial,290,0
211 - Industrial,291,0
211 - Industrial,292,0
211 - Industrial,293,0
211 - Industrial,294,0
211 - Industrial,295,0
211 - Industrial,296,0
211 - Industrial,297,0
211 - Industrial,298,0
211 - Industrial,299,0
211 - Industrial,300,0
211 - Industrial,301,0
211 - Institutional/Quasi Institutional,302,0
211 - Institutional/Quasi Institutional_SF,303,1
211 - Institutional/Quasi Institutional,304,0
211 - Institutional/Quasi Institutional,305,0
211 - Institutional/Quasi Institutional,306,0
211 - Institutional/Quasi Institutional,307,0
211 - Institutional/Quasi Institutional,308,0
211 - Institutional/Quasi Institutional,309,0
211 - Institutional/Quasi Institutional,310,0
211 - Institutional/Quasi Institutional,311,0
211 - Institutional/Quasi Institutional,312,0
211 - Institutional/Quasi Institutional,313,0
211 - Institutional/Quasi Institutional,314,0
211 - Institutional/Quasi Institutional,315,0
211 - Institutional/Quasi Institutional,316,0
211 - Institutional/Quasi Institutional,317,0
211 - Institutional/Quasi Institutional,318,0
211 - Institutional/Quasi Institutional,319,0
211 - Institutional/Quasi Institutional,320,0
211 - Institutional/Quasi Institutional,321,0
211 - Institutional/Quasi Institutional,322,0
211 - Institutional/Quasi Institutional,323,0
211 - Institutional/Quasi Institutional,324,0
211 - Institutional/Quasi Institutional,325,0
211 - Institutional/Quasi Institutional,326,0
211 - Institutional/Quasi Institutional,327,0
211 - Institutional/Quasi Institutional,328,0
211 - Institutional/Quasi Institutional,329,0
211 - Institutional/Quasi Institutional,330,0
211 - Institutional/Quasi Institutional,331,0
211 - Institutional/Quasi Institutional,332,0
211 - Institutional/Quasi Institutional,333,0
211 - Institutional/Quasi Institutional,334,0
211 - Institutional/Quasi Institutional,335,0
211 - Institutional/Quasi Institutional,336,0
211 - Institutional/Quasi Institutional,337,0
211 - Institutional/Quasi Institutional,338,0
211 - Institutional/Quasi Institutional,339,0
211 - Institutional/Quasi Institutional,340,0
211 - Institutional/Quasi Institutional,341,0
211 - Low Density Residential (1-7un/ac),342,1
211 - Low Density Residential (1-7un/ac),343,1
211 - Low Density Residential (1-7un/ac),344,1
211 - Low Density Residential (1-7un/ac),345,1
211 - Low Density Residential (1-7un/ac),346,1
211 - Low Density Residential (1-7un/ac),347,1
211 - Low Density Residential (1-7un/ac),348,1
211 - Low Density Residential (1-7un/ac),349,1
211 - Low Density Residential (1-7un/ac),350,1
211 - Low Density Residential (1-7un/ac),351,1
211 - Low Density Residential (1-7un/ac),352,1
211 - Low Density Residential (1-7un/ac),353,1
211 - Low Density Residential (1-7un/ac),354,1
211 - Low Density Residential (1-7un/ac),355,1
211 - Low Density Residential (1-7un/ac),356,1
211 - Low Density Residential (1-7un/ac),357,1
211 - Low Density Residential (1-7un/ac),358,1
211 - Low Density Residential (1-7un/ac),359,1
211 - Low Density Residential (1-7un/ac),360,1
211 - Low Density Residential (1-7un/ac),361,1
211 - Low Density Residential (1-7un/ac),362,1
211 - Low Density Residential (1-7un/ac),363,1
211 - Low Density Residential (1-7un/ac),364,1
211 - Low Density Residential (1-7un/ac),365,1
211 - Low Density Residential (1-7un/ac),366,1
211 - Low Density Residential (1-7un/ac),367,1
211 - Low Density Residential (1-7un/ac),368,1
211 - Low Density Residential (1-7un/ac),369,1
211 - Low Density Residential (1-7un/ac),370,1
211 - Low Density Residential (1-7un/ac),371,1
211 - Low Density Residential (1-7un/ac),372,1
211 - Low Density Residential (1-7un/ac),373,1
211 - Low Density Residential (1-7un/ac),374,1
211 - Low Density Residential (1-7un/ac),375,1
211 - Low Density Residential (1-7un/ac),376,1
211 - Low Density Residential (1-7un/ac),377,1
211 - Low Density Residential (1-7un/ac),378,1
211 - Low Density Residential (1-7un/ac),379,1
211 - Low Density Residential (1-7un/ac),380,1
211 - Low Density Residential (1-7un/ac),381,1
211 - Low Density Residential (1-7un/ac),382,1
211 - Low Density Residential (1-7un/ac),383,1
211 - Low Density Residential (1-7un/ac),384,1
211 - Low Density Residential (1-7un/ac),385,1
211 - Low Density Residential (1-7un/ac),386,1
211 - Low Density Residential (1-7un/ac),387,1
211 - Low Density Residential (1-7un/ac),388,1
211 - Low Density Residential (1-7un/ac),389,1
211 - Low Density Residential (1-7un/ac),390,1
211 - Low Density Residential (1-7un/ac),391,1
211 - Low Density Residential (1-7un/ac),392,1
211 - Low Density Residential (1-7un/ac),393,1
211 - Low Density Residential (1-7un/ac),394,1
211 - Low Density Residential (1-7un/ac),395,1
211 - Low Density Residential (1-7un/ac),396,1
211 - Low Density Residential (1-7un/ac),397,1
211 - Low Density Residential (1-7un/ac),398,1
211 - Low Density Residential (1-7un/ac),399,1
211 - Low Density Residential (1-7un/ac),400,1
211 - Low Density Residential (1-7un/ac),401,1
211 - Low Density Residential (1-7un/ac),402,1
211 - Low Density Residential (1-7un/ac),403,1
211 - Low Density Residential (1-7un/ac),404,1
211 - Low Density Residential (1-7un/ac),405,1
211 - Low Density Residential (1-7un/ac),406,1
211 - Low Density Residential (1-7un/ac),407,1
211 - Low Density Residential (1-7un/ac),408,1
211 - Low Density Residential (1-7un/ac),409,1
211 - Low Density Residential (1-7un/ac),410,1
211 - Low Density Residential (1-7un/ac),411,1
211 - Low Density Residential (1-7un/ac),412,1
211 - Low Density Residential (1-7un/ac),413,1
211 - Low Density Residential (1-7un/ac),414,1
211 - Low Density Residential (1-7un/ac),415,1
211 - Low Density Residential (1-7un/ac),416,1
211 - Low Density Residential (1-7un/ac),417,1
211 - Low Density Residential (1-7un/ac),418,1
211 - Low Density Residential (1-7un/ac),419,1
211 - Low Density Residential (1-7un/ac),420,1
211 - Low Density Residential (1-7un/ac),421,1
211 - Low Density Residential (1-7un/ac),422,1
211 - Low Density Residential (1-7un/ac),423,1
211 - Low Density Residential (1-7un/ac),424,1
211 - Low Density Residential (1-7un/ac),425,1
211 - Low Density Residential (1-7un/ac),426,1
211 - Low Density Residential (1-7un/ac),427,1
211 - Low Density Residential (1-7un/ac),428,1
211 - Low Density Residential (1-7un/ac),429,1
211 - Low Density Residential (1-7un/ac),430,1
211 - Low Density Residential (1-7un/ac),431,1
211 - Low Density Residential (1-7un/ac),432,1
211 - Low Density Residential (1-7un/ac),433,1
211 - Low Density Residential (1-7un/ac),434,1
211 - Low Density Residential (1-7un/ac),435,1
211 - Low Density Residential (1-7un/ac),436,1
211 - Low Density Residential (1-7un/ac),437,1
211 - Low Density Residential (1-7un/ac),438,1
211 - Low Density Residential (1-7un/ac),439,1
211 - Low Density Residential (1-7un/ac),440,1
211 - Low Density Residential (1-7un/ac),441,1
