gnrl_p_,id,zoning
801 - Residential - Low Density,419,2
801 - Residential - Low Density,420,2
801 - Residential - Low Density,421,2
801 - Residential - Low Density,422,2
801 - Residential - Low Density,423,2
801 - Residential - Low Density,424,2
801 - Residential - Low Density,425,2
801 - Residential - Low Density,426,2
801 - Residential - Low Density,427,2
801 - Residential - Low Density,428,2
801 - Residential - Low Density,429,2
801 - Residential - Low Density,430,2
801 - Residential - Low Density,431,2
801 - Residential - Low Density,432,2
801 - Residential - Low Density,433,2
801 - Residential - Low Density,434,2
801 - Residential - Low Density,435,2
801 - Residential - Low Density,436,2
801 - Residential - Low Density,437,2
801 - Residential - Low Density,438,2
801 - Residential - Low Density,439,2
801 - Residential - Low Density,440,2
801 - Residential - Low Density,441,2
801 - Residential - Low Density,442,2
801 - Residential - Low Density,443,2
801 - Residential - Low Density,444,2
801 - Residential - Low Density,445,2
801 - Residential - Low Density,446,2
801 - Residential - Low Density,447,2
801 - Residential - Low Density,448,2
801 - Residential - Low Density,449,2
801 - Residential - Low Density,450,2
801 - Residential - Low Density,451,2
801 - Residential - Low Density,452,2
801 - Residential - Low Density,453,2
801 - Residential - Low Density,454,2
801 - Residential - Low Density,455,2
801 - Residential - Low Density,456,2
801 - Residential - Low Density,457,2
801 - Residential - Low Density,458,2
801 - Residential - Low Density,459,2
801 - Residential - Low Density,460,2
801 - Residential - Low Density,461,2
801 - Residential - Low Density,462,2
801 - Residential - Low Density,463,2
801 - Residential - Low Density,464,2
801 - Residential - Low Density,465,2
801 - Residential - Low Density,466,2
801 - Residential - Low Density,467,2
801 - Residential - Low Density,468,2
801 - Residential - Low Density,469,2
801 - Residential - Low Density,470,2
801 - Residential - Low Density,471,2
801 - Residential - Low Density,472,2
801 - Residential - Low Density,473,2
801 - Residential - Low Density,474,2
801 - Residential - Low Density,475,2
801 - Residential - Low Density,476,2
801 - Residential - Low Density,477,2
801 - Residential - Low Density,478,2
801 - Residential - Low Density,479,2
801 - Residential - Low Density,480,2
801 - Residential - Low Density,481,2
801 - Residential - Low Density,482,2
801 - Residential - Low Density,483,2
801 - Residential - Low Density,484,2
801 - Residential - Low Density,485,2
801 - Residential - Low Density,486,2
801 - Residential - Low Density,487,2
801 - Residential - Low Density,488,2
801 - Residential - Low Density,489,2
801 - Residential - Low Density,490,2
801 - Residential - Low Density,491,2
801 - Residential - Low Density,492,2
801 - Residential - Low Density,493,2
801 - Residential - Low Density,494,2
801 - Residential - Low Density,495,2
801 - Residential - Low Density,496,2
801 - Residential - Low Density,497,2
801 - Residential - Low Density,498,2
801 - Residential - Low Density,499,2
801 - Residential - Low Density,500,2
801 - Residential - Low Density,501,2
801 - Residential - Low Density,502,2
801 - Residential - Low Density,503,2
801 - Residential - Low Density,504,2
801 - Residential - Low Density,505,2
801 - Residential - Low Density,506,2
801 - Residential - Low Density,507,2
801 - Residential - Low Density,508,2
801 - Residential - Low Density,509,2
801 - Residential - Low Density,510,2
801 - Residential - Low Density,511,2
801 - Residential - Low Density,512,2
801 - Residential - Low Density,513,2
801 - Residential - Low Density,514,2
801 - Residential - Low Density,515,2
801 - Residential - Low Density,516,2
801 - Residential - Low Density,517,2
801 - Residential - Low Density,518,2
801 - Residential - Low Density,519,2
801 - Residential - Low Density,520,2
801 - Residential - Low Density,521,2
801 - Residential - Low Density,522,2
801 - Residential - Low Density,523,2
801 - Residential - Low Density,524,2
801 - Residential - Low Density,525,2
801 - Residential - Low Density,526,2
801 - Residential - Low Density,527,2
801 - Residential - Low Density,528,2
801 - Residential - Low Density,529,2
801 - Residential - Low Density,530,2
801 - Residential - Low Density,531,2
801 - Residential - Low Density,532,2
801 - Residential - Low Density,533,2
801 - Residential - Low Density,534,2
801 - Residential - Low Density,535,2
801 - Residential - Low Density,536,2
801 - Residential - Low Density,537,2
801 - Residential - Low Density,538,2
801 - Residential - Low Density,539,2
801 - Residential - Low Density,540,2
801 - Residential - Low Density,541,2
801 - Residential - Low Density,542,2
801 - Residential - Low Density,543,2
801 - Residential - Low Density,544,2
801 - Residential - Low Density,545,2
801 - Residential - Low Density,546,2
801 - Residential - Low Density,547,2
801 - Residential - Low Density,548,2
801 - Residential - Low Density,549,2
801 - Residential - Low Density,550,2
801 - Residential - Low Density,551,2
801 - Residential - Low Density,552,2
801 - Residential - Low Density,553,2
801 - Residential - Low Density,554,2
801 - Residential - Low Density,555,2
801 - Residential - Low Density,556,2
801 - Residential - Low Density,557,2
801 - Residential - Low Density,558,2
801 - Residential - Low Density,559,2
801 - Residential - Low Density,560,2
801 - Residential - Low Density,561,2
801 - Residential - Low Density,562,2
801 - Residential - Low Density,563,2
801 - Residential - Low Density,564,2
801 - Residential - Low Density,565,2
801 - Residential - Low Density,566,2
801 - Residential - Low Density,567,2
801 - Residential - Low Density,568,2
801 - Residential - Low Density,569,2
801 - Residential - Low Density,570,2
801 - Residential - Low Density,571,2
801 - Residential - Low Density,572,2
801 - Residential - Low Density,573,2
801 - Residential - Low Density,574,2
801 - Residential - Low Density,575,2
801 - Residential - Low Density,576,2
801 - Residential - Low Density,577,2
801 - Residential - Low Density,578,2
801 - Residential - Low Density,579,2
801 - Residential - Low Density,580,2
801 - Residential - Low Density,581,2
801 - Residential - Low Density,582,2
801 - Residential - Low Density,583,2
801 - Residential - Low Density,584,2
801 - Residential - Low Density,585,2
801 - Residential - Low Density,586,2
801 - Residential - Low Density,587,2
801 - Residential - Low Density,588,2
801 - Residential - Low Density,589,2
801 - Residential - Low Density,590,2
801 - Residential - Low Density,591,2
801 - Residential - Low Density,592,2
801 - Residential - Low Density,593,2
801 - Residential - Low Density,594,2
801 - Residential - Low Density,595,2
801 - Residential - Low Density,596,2
801 - Residential - Low Density,597,2
801 - Residential - Low Density,598,2
801 - Residential - Low Density,599,2
801 - Residential - Low Density,600,2
801 - Residential - Low Density,601,2
801 - Residential - Low Density,602,2
801 - Residential - Low Density,603,2
801 - Residential - Low Density,604,2
801 - Residential - Low Density,605,2
801 - Residential - Low Density,606,2
801 - Residential - Low Density,607,2
801 - Residential - Low Density,608,2
801 - Residential - Low Density,609,2
801 - Residential - Low Density,610,2
801 - Residential - Low Density,611,2
801 - Residential - Low Density,612,2
801 - Residential - Low Density,613,2
801 - Residential - Low Density,614,2
801 - Residential - Low Density,615,2
801 - Residential - Low Density,616,2
801 - Residential - Low Density,617,2
801 - Residential - Low Density,618,2
801 - Residential - Low Density,619,2
801 - Residential - Low Density,620,2
801 - Residential - Medium Density,621,1
801 - Residential - Medium Density,622,1
801 - Residential - Medium Density,623,1
801 - Residential - Medium Density,624,1
801 - Residential - Medium Density,625,1
801 - Residential - Medium Density,626,1
801 - Residential - Medium Density,627,1
801 - Residential - Medium Density,628,1
801 - Residential - Medium Density,629,1
801 - Residential - Medium Density,630,1
801 - Residential - Medium Density,631,1
801 - Residential - Medium Density,632,1
801 - Residential - Medium Density,633,1
801 - Residential - Medium Density,634,1
801 - Residential - Medium Density,635,1
801 - Residential - Medium Density,636,1
801 - Residential - Medium Density,637,1
801 - Residential - Medium Density,638,1
801 - Residential - Medium Density,639,1
801 - Residential - Medium Density,640,1
801 - Residential - Medium Density,641,1
801 - Residential - Medium Density,642,1
801 - Residential - Medium Density,643,1
801 - Residential - Medium Density,644,1
801 - Residential - Medium Density,645,1
801 - Residential - Medium Density,646,1
801 - Residential - Medium Density,647,1
801 - Residential - Medium Density,648,1
801 - Residential - Medium Density,649,1
801 - Residential - Medium Density,650,1
801 - Residential - Medium Density,651,1
801 - Residential - Medium Density,652,1
801 - Residential - Medium Density,653,1
801 - Residential - Medium Density,654,1
801 - Residential - Medium Density,655,1
801 - Residential - Medium Density,656,1
801 - Residential - Medium Density,657,1
801 - Residential - Medium Density,658,1
801 - Residential - Medium Density,659,1
801 - Residential - Medium Density,660,1
